C	Chapter 7
V	03007001
c	a
i	c03007001.1
m	Lev. 5:14–6:7
V	03007005
c	r
i	c03007005.2
m	Lev. 11:24,
V	03007005
c	s
i	c03007005.3
m	Ezek. 4:14 t Lev.
V	03007006
c	b
i	c03007006.4
m	Lev. 6:16-18, 29; Num. 18:9
V	03007006
c	c
i	c03007006.5
m	Lev. 2:3
V	03007007
c	d
i	c03007007.6
m	Lev. 6:24-30;
V	03007009
c	e
i	c03007009.7
m	Lev. 2:3, 10; Num. 18:9; Ezek.
V	03007011
c	f
i	c03007011.8
m	Lev. 3:1; 22:18, 21; Ezek. 45:15
V	03007012
c	g
i	c03007012.9
m	Lev. 2:4; Num.
V	03007013
c	h
i	c03007013.10
m	Lev. 2:12; 23:17, 18; Amos
V	03007014
c	i
i	c03007014.11
m	Num. 18:8,
V	03007015
c	j
i	c03007015.12
m	Lev. 22:29,
V	03007016
c	k
i	c03007016.13
m	Lev. 19:5-8
V	03007016
c	a
i	c03007016.14
m	Num. 18:11; Deut. 18:3
V	03007018
c	l
i	c03007018.15
m	Num. 18:27
V	03007018
c	m
i	c03007018.16
m	Lev. 11:10, 11, 41; 19:7; [Prov. (Ex. 29:26–28; Lev. 7:29–34). The offering was waved before the
V	03007020
c	n
i	c03007020.17
m	[Heb. 2:17]
V	03007020
c	o
i	c03007020.18
m	Lev. 5:3; 15:3; 22:3-7; Num. 19:13; [1 Cor. 11:28] p Gen. 17:14; Ex. 31:14
V	03007021
c	q
i	c03007021.19
m	Lev. 5:2, 3,
V	03007023
c	u
i	c03007023.20
m	Lev. 3:17; 17:10-15; Deut. 14:21; Ezek. 4:14;
V	03007026
c	v
i	c03007026.21
m	Gen. 9:4; Lev. 19:26; Deut. 12:23;
V	03007029
c	w
i	c03007029.22
m	Lev. 3:1; 22:21; Ezek. 45:15
V	03007030
c	x
i	c03007030.23
m	Lev. 3:3, 4, 9, 14 y Ex. 29:24, 27; Lev. 8:27; 9:21; Num. 6:20
V	03007031
c	z
i	c03007031.24
m	Lev. 3:5, 11,
V	03007032
c	b
i	c03007032.25
m	Ex. 29:27; Lev. 7:34; 9:21; Num.
V	03007034
c	c
i	c03007034.26
m	Ex. 29:28; Lev. 10:14, 15; Num. 18:18, 19; Deut.
V	03007036
c	d
i	c03007036.27
m	Ex. 40:13-15; Lev. 8:12,
V	03007037
c	e
i	c03007037.28
m	Lev. 6:9 f Lev. 6:14 g Lev. 6:25
V	03007037
c	h
i	c03007037.29
m	Lev. 7:1 i Ex. 29:1; Lev. 6:20
V	03007037
c	j
i	c03007037.30
m	Lev. 7:11
