C	Chapter 13
V	03013002
c	a
i	c03013002.1
m	Deut. 28:27; Is. 3:17 b Deut. 17:8, 9; 24:8; Mal. 2:7; Luke 17:14
V	03013004
c	c
i	c03013004.2
m	Lev. 14:8
V	03013006
c	d
i	c03013006.3
m	Lev. 11:25; 14:8; [John 13:8, 10]
V	03013010
c	e
i	c03013010.4
m	Num. 12:10, 12; 2 Kin. 5:27; 2 Chr. 26:19,
V	03013013
c	f
i	c03013013.5
m	Ex. 4:6
V	03013018
c	g
i	c03013018.6
m	Ex. 9:9; 15:26
V	03013024
c	h
i	c03013024.7
m	Is. 3:24
V	03013042
c	i
i	c03013042.8
m	2 Chr. 26:19
V	03013044
c	j
i	c03013044.9
m	Is. 1:5
V	03013045
c	k
i	c03013045.10
m	Lev. 10:6; 21:10 l Ezek. 24:17, 22; Mic. 3:7
V	03013045
c	m
i	c03013045.11
m	Is. 6:5; 64:6; Lam. 4:15; Luke 5:8
V	03013046
c	n
i	c03013046.12
m	Num. 5:1-4; 12:14; 2 Kin. 7:3; 15:5; 2 Chr. 26:21; Ps. 38:11; Luke
V	03013051
c	o
i	c03013051.13
m	Lev. 14:44
