C	Chapter 16
V	42016005
c	b
i	c42016005.1
m	Acts 10:42; Rom. 14:9; 2 Tim.
V	42016006
c	c
i	c42016006.2
m	1 Pet. 1:12; 3:19 d [Rom. 8:9, 13]; Gal. 5:25
V	42016007
c	e
i	c42016007.3
m	Rom. 13:11; Heb. 9:26; James 5:8, 9; 1 John 2:18
V	42016008
c	f
i	c42016008.4
m	[Prov. 10:12]; 1 Cor. 13:4; James
V	42016009
c	g
i	c42016009.5
m	1 Tim. 3:2; Heb. 13:2 h 2 Cor. 9:7
V	42016010
c	i
i	c42016010.6
m	Rom. 12:6-8
V	42016010
c	j
i	c42016010.7
m	Matt. 24:45; 1 Cor. 4:1, 2 k [1 Cor. 12:4]
V	42016011
c	l
i	c42016011.8
m	Eph. 4:29 m [1 Cor. 10:31]; Eph. 5:20
V	42016013
c	n
i	c42016013.9
m	James 1:2 o 2 Tim. 2:12
V	42016014
c	q
i	c42016014.10
m	Matt. 5:16
V	42016017
c	r
i	c42016017.11
m	Is. 10:12
V	42016017
c	s
i	c42016017.12
m	Luke 10:12
V	42016018
c	t
i	c42016018.13
m	Prov. 11:31
V	42016019
c	u
i	c42016019.14
m	Ps. 37:5-7; 2 Tim. 1:12
