C	Chapter 10
V	45010001
c	a
i	c45010001.1
m	Rom. 14:1;
V	45010002
c	b
i	c45010002.2
m	1 Cor. 9:22;
V	45010003
c	c
i	c45010003.3
m	Matt. 26:39; [Phil. 2:5-8]
V	45010003
c	d
i	c45010003.4
m	Ps. 69:9 # 4 e Rom. 4:23, 24;
V	45010009
c	l
i	c45010009.5
m	John 10:16
V	45010010
c	n
i	c45010010.6
m	Deut. 32:43
V	45010011
c	o
i	c45010011.7
m	Ps. 117:1
V	45010012
c	p
i	c45010012.8
m	Is. 11:1, 10 #
V	45010013
c	q
i	c45010013.9
m	Rom. 12:12;
V	45010014
c	r
i	c45010014.10
m	2 Pet. 1:12
V	45010015
c	t
i	c45010015.11
m	Rom. 1:5; 12:3
V	45010016
c	u
i	c45010016.12
m	Acts 9:15;
V	45010017
c	w
i	c45010017.13
m	Heb. 2:17; 5:1
V	45010018
c	x
i	c45010018.14
m	Acts 15:12;
V	45010019
c	z
i	c45010019.15
m	Acts 19:11
V	45010020
c	a
i	c45010020.16
m	1 Cor. 3:10;
V	45010021
c	b
i	c45010021.17
m	Is. 52:15
V	45010022
c	c
i	c45010022.18
m	Rom. 1:13;
V	45010023
c	d
i	c45010023.19
m	Acts 19:21;
V	45010024
c	e
i	c45010024.20
m	Acts 15:3
V	45010025
c	g
i	c45010025.21
m	Acts 19:21
V	45010026
c	h
i	c45010026.22
m	1 Cor. 16:1;
V	45010027
c	i
i	c45010027.23
m	Rom. 11:17
V	45010028
c	k
i	c45010028.24
m	Phil. 4:17
V	45010029
c	l
i	c45010029.25
m	[Rom. 1:11]
V	45010030
c	m
i	c45010030.26
m	Phil. 2:1
V	45010031
c	o
i	c45010031.27
m	2 Tim. 3:11;
V	45010032
c	q
i	c45010032.28
m	Rom. 1:10
V	45010033
c	t
i	c45010033.29
m	Rom. 16:20;
