C	Chapter 6
V	28006001
c	a
i	c28006001.1
m	Acts 7:57; 8:1, 3; 26:10, 11; Gal. 1:13; 1 Tim. 1:13
V	28006002
c	b
i	c28006002.2
m	Acts 22:5
V	28006003
c	c
i	c28006003.3
m	Acts 22:6; 26:12, 13; 1 Cor.
V	28006004
c	d
i	c28006004.4
m	[Matt. 25:40]
V	28006007
c	e
i	c28006007.5
m	Dan. 10:7; John 12:29; [Acts 22:9;
V	28006011
c	g
i	c28006011.6
m	Acts 21:39; 22:3
V	28006013
c	h
i	c28006013.7
m	Acts 9:1 2 bad
V	28006014
c	i
i	c28006014.8
m	Acts 7:59; 9:2, 21; 1 Cor. 1:2; 2 Tim. 2:22
V	28006015
c	j
i	c28006015.9
m	Acts 13:2; 22:21; Rom. 1:1; 1 Cor. 15:10; Gal. 1:15; Eph. 3:7, 8; 1 Tim. 2:7; 2 Tim. 1:11 k Rom. 1:5; 11:13; Gal. 2:7,
V	28006015
c	l
i	c28006015.10
m	Acts 25:22, 23; 26:1 m Acts 21:40; Rom. 1:16; 9:1-5
V	28006016
c	n
i	c28006016.11
m	Acts 20:23; 2 Cor. 11:23-28; 12:7-10; Gal. 6:17; Phil. 1:29, 30 o 2 Cor. 4:11
V	28006017
c	p
i	c28006017.12
m	Acts 22:12,
V	28006017
c	q
i	c28006017.13
m	Acts 8:17 r Acts
V	28006019
c	s
i	c28006019.14
m	Acts 26:20
V	28006021
c	t
i	c28006021.15
m	Acts 8:3; 9:13; Gal. 1:13,
V	28006022
c	u
i	c28006022.16
m	Acts 18:28
V	28006023
c	v
i	c28006023.17
m	Acts 23:12; 2 Cor. 11:26
V	28006024
c	w
i	c28006024.18
m	2 Cor. 11:32
V	28006025
c	x
i	c28006025.19
m	Josh. 2:15;
V	28006026
c	y
i	c28006026.20
m	Acts 22:17-20; 26:20; Gal. 1:17,
V	28006027
c	z
i	c28006027.21
m	Acts 4:36; 13:2
V	28006027
c	a
i	c28006027.22
m	Acts 9:20,
V	28006028
c	b
i	c28006028.23
m	Gal. 1:18
V	28006029
c	c
i	c28006029.24
m	Acts 6:1; 11:20
V	28006029
c	d
i	c28006029.25
m	Acts 9:23; 2 Cor.
V	28006031
c	g
i	c28006031.26
m	Ps. 34:9
V	28006031
c	h
i	c28006031.27
m	John 14:16 i Acts
V	28006032
c	j
i	c28006032.28
m	Acts 8:14
V	28006034
c	k
i	c28006034.29
m	[Acts 3:6, 16;
V	28006035
c	l
i	c28006035.30
m	1 Chr. 5:16; 27:29; Is. 33:9; 35:2; 65:10 m Acts
V	28006036
c	n
i	c28006036.31
m	1 Tim. 2:10;
V	28006037
c	o
i	c28006037.32
m	Acts 1:13; 9:39
V	28006040
c	p
i	c28006040.33
m	Matt. 9:25
V	28006040
c	q
i	c28006040.34
m	Luke 22:41; Acts 7:60 r Mark 5:41, 42; John 11:43
V	28006042
c	s
i	c28006042.35
m	John 11:45
V	28006043
c	t
i	c28006043.36
m	Acts 10:6
