C	Chapter 4
V	28004002
c	a
i	c28004002.1
m	Acts 22:1 b Ps. 29:3; 1 Cor. 2:8
V	28004002
c	c
i	c28004002.2
m	Gen. 11:31,
V	28004003
c	d
i	c28004003.3
m	Gen. 12:1
V	28004004
c	e
i	c28004004.4
m	Gen. 11:31; 15:7; Heb. 11:8-10
V	28004004
c	f
i	c28004004.5
m	Gen. 11:32
V	28004005
c	g
i	c28004005.6
m	Gen. 12:7;
V	28004006
c	h
i	c28004006.7
m	Gen. 15:13, 14, 16; 47:11, 12 i Ex. Gal. 3:17
V	28004007
c	j
i	c28004007.8
m	Gen. 15:14 k Ex. 14:13-31 l Ex. 3:12; Josh. 3:1-17
V	28004008
c	m
i	c28004008.9
m	Gen. 17:9-14
V	28004008
c	n
i	c28004008.10
m	Gen. 21:1-5
V	28004008
c	o
i	c28004008.11
m	Gen. 25:21-26
V	28004009
c	q
i	c28004009.12
m	Gen. 37:4, 11, 28; Ps. 105:17
V	28004009
c	r
i	c28004009.13
m	Gen. 37:28 s Gen.
V	28004010
c	t
i	c28004010.14
m	Gen. 41:38-44
V	28004011
c	u
i	c28004011.15
m	Gen. 41:54;
V	28004012
c	v
i	c28004012.16
m	Gen. 42:1,
V	28004013
c	w
i	c28004013.17
m	Gen. 45:4,
V	28004014
c	x
i	c28004014.18
m	Gen. 45:9,
V	28004014
c	y
i	c28004014.19
m	Gen. 46:26, 27; Deut. 10:22
V	28004015
c	z
i	c28004015.20
m	Gen. 46:1-7
V	28004015
c	a
i	c28004015.21
m	Gen. 49:33; Ex. 1:6
V	28004016
c	b
i	c28004016.22
m	Gen. 50:13; Ex. 13:19; Josh. 24:32 c Gen. 23:16
V	28004017
c	d
i	c28004017.23
m	Gen. 15:13; Ex. 2:23-25; Acts 7:6, 7 e Ex. 1:7-9; Ps. 105:24,
V	28004018
c	f
i	c28004018.24
m	Ex. 1:8
V	28004019
c	g
i	c28004019.25
m	Ex. 1:22
V	28004020
c	h
i	c28004020.26
m	Ex. 2:1,
V	28004020
c	i
i	c28004020.27
m	Heb. 11:23
V	28004021
c	j
i	c28004021.28
m	Ex. 2:3, 4 k Ex.
V	28004022
c	l
i	c28004022.29
m	Luke 24:19
V	28004023
c	m
i	c28004023.30
m	Ex. 2:11, 12; Heb. 11:24-26
V	28004027
c	n
i	c28004027.31
m	Ex. 2:14; Luke 12:14; Acts 7:35
V	28004029
c	o
i	c28004029.32
m	Heb. 11:27
V	28004029
c	p
i	c28004029.33
m	Ex. 2:15, 21, 22;
V	28004030
c	q
i	c28004030.34
m	Ex. 3:1-10; Is.
V	28004032
c	r
i	c28004032.35
m	Ex. 3:6, 15; [Matt. 22:32]; Heb. 11:16
V	28004034
c	t
i	c28004034.36
m	Ex. 2:24,
V	28004034
c	u
i	c28004034.37
m	Ps. 105:26
V	28004035
c	v
i	c28004035.38
m	Ex. 2:14; Acts 7:27 w Ex. 14:21
V	28004036
c	x
i	c28004036.39
