C	Chapter 5
V	28005002
c	b
i	c28005002.1
m	Gen. 23:2
V	28005003
c	c
i	c28005003.2
m	Acts 7:58; 1 Cor. 15:9; Gal. 1:13; Phil. 3:6; 1 Tim. 1:13
V	28005004
c	d
i	c28005004.3
m	Matt. 10:23
V	28005005
c	e
i	c28005005.4
m	Acts 6:5; 8:26,
V	28005007
c	f
i	c28005007.5
m	Mark 16:17
V	28005009
c	g
i	c28005009.6
m	Acts 8:11; 13:6 h Acts 5:36
V	28005012
c	i
i	c28005012.7
m	Acts 1:3; 8:4
V	28005014
c	j
i	c28005014.8
m	Acts 5:12,
V	28005015
c	k
i	c28005015.9
m	Acts 2:38; 19:2
V	28005016
c	l
i	c28005016.10
m	Acts 19:2
V	28005016
c	m
i	c28005016.11
m	Matt. 28:19; Acts 2:38 n Acts
V	28005020
c	p
i	c28005020.12
m	2 Kin. 5:16; Is. 55:1; Dan. 5:17; [Matt. 10:8] q [Acts 2:38; 10:45;
V	28005021
c	r
i	c28005021.13
m	Jer. 17:9
V	28005022
c	s
i	c28005022.14
m	Dan. 4:27; 2 Tim. 2:25
V	28005023
c	t
i	c28005023.15
m	Heb. 12:15
V	28005024
c	u
i	c28005024.16
m	Gen. 20:7, 17; Ex. 8:8; Num. 21:7; 1 Kin. 13:6; Job 42:8; James 5:16
V	28005026
c	v
i	c28005026.17
m	Acts 6:5
V	28005027
c	w
i	c28005027.18
m	Ps. 68:31; 87:4; Is. 56:3; Zeph. 3:10 x 1 Kin. 8:41, 42; John
V	28005032
c	y
i	c28005032.19
m	Is. 53:7,
V	28005032
c	z
i	c28005032.20
m	Matt. 26:62, 63; 27:12, 14; John
V	28005033
c	b
i	c28005033.21
m	Luke 23:33-46
V	28005035
c	c
i	c28005035.22
m	Luke 24:27; Acts 17:2; 18:28;
V	28005036
c	d
i	c28005036.23
m	Acts 10:47;
V	28005037
c	e
i	c28005037.24
m	Matt. 28:19; [Mark 16:16; Rom. 10:9, 10] f Matt. 16:16; John 6:69;
V	28005039
c	g
i	c28005039.25
m	1 Kin. 18:12; 2 Kin. 2:16; Ezek. 3:12, 14; 2 Cor.
V	28005040
c	h
i	c28005040.26
m	Acts 21:8
