C	Chapter 18
V	12018001
c	a
i	c12018001.1
m	2 Chr. 33:1-9
V	12018002
c	b
i	c12018002.2
m	2 Kin. 16:3
V	12018003
c	c
i	c12018003.3
m	2 Kin. 18:4, 22 d 1 Kin. 16:31-33 e [Deut. 4:19; 17:2- 5]; 2 Kin. 17:16;
V	12018004
c	f
i	c12018004.4
m	Jer. 7:30; 32:34 g 1 Kin. 11:13
V	12018005
c	h
i	c12018005.5
m	1 Kin. 6:36; 7:12; 2 Kin. 23:12
V	12018006
c	i
i	c12018006.6
m	[Lev. 18:21; 20:2]; 2 Kin. 16:3; 17:17 j Lev. 19:26, 31; [Deut. 18:10- 14]; 2 Kin. 17:17
V	12018007
c	k
i	c12018007.7
m	2 Sam. 7:13; 1 Kin. 8:29; 9:3; 2 Kin. 23:27; 2 Chr. 7:12, 16; Jer. 32:34
V	12018008
c	l
i	c12018008.8
m	2 Sam. 7:10; [2 Kin. 18:11, 12]
V	12018009
c	m
i	c12018009.9
m	[Prov. 29:12]
V	12018010
c	n
i	c12018010.10
m	2 Kin. 17:13
V	12018011
c	p
i	c12018011.11
m	1 Kin. 21:26
V	12018011
c	q
i	c12018011.12
m	Gen. 15:16 r 2 Kin. 21:9
V	12018012
c	s
i	c12018012.13
m	1 Sam. 3:11; Jer. 19:3
V	12018013
c	t
i	c12018013.14
m	Lam. 2:8; Amos 7:7, 8 u 2 Kin. 22:16-19;
V	12018014
c	v
i	c12018014.15
m	Jer. 6:9
V	12018016
c	w
i	c12018016.16
m	2 Kin. 24:4
V	12018017
c	x
i	c12018017.17
m	2 Chr. 33:11-
V	12018018
c	z
i	c12018018.18
m	2 Chr. 33:20
V	12018019
c	y
i	c12018019.19
m	2 Kin. 20:21
V	12018019
c	a
i	c12018019.20
m	2 Chr.
V	12018020
c	b
i	c12018020.21
m	2 Kin. 21:2-6,
V	12018022
c	c
i	c12018022.22
m	Judg. 2:12, 13; 1 Kin. 11:33; 1 Chr. 28:9
V	12018023
c	d
i	c12018023.23
m	1 Chr. 3:14; 2 Chr. 33:24, 25; Matt. 1:10 e 2 Kin.
V	12018024
c	f
i	c12018024.24
m	2 Kin. 14:5
