C	Chapter 24
V	12024001
c	a
i	c12024001.1
m	Gen. 29:32-35;
V	12024001
c	b
i	c12024001.2
m	Gen. 29:32; 35:22 1 Jacob, Gen. 32:28
V	12024003
c	c
i	c12024003.3
m	Gen. 38:3-5; 46:12; Num. 26:19
V	12024003
c	d
i	c12024003.4
m	Gen. 38:2 e Gen.
V	12024004
c	f
i	c12024004.5
m	Gen. 38:6
V	12024004
c	g
i	c12024004.6
m	Matt. 1:3
V	12024006
c	i
i	c12024006.7
m	1 Kin. 4:31
V	12024007
c	j
i	c12024007.8
m	1 Chr. 4:1
V	12024007
c	k
i	c12024007.9
m	Josh. 6:18
V	12024010
c	l
i	c12024010.10
m	Ruth 4:19-22; Matt. 1:4 m Num. 4:21; Luke 3:32
V	12024013
c	n
i	c12024013.11
m	1 Sam. 16:6
V	12024015
c	o
i	c12024015.12
m	1 Sam. 16:10,
V	12024016
c	p
i	c12024016.13
m	2 Sam. 2:18
V	12024019
c	q
i	c12024019.14
m	1 Chr. 2:50
V	12024020
c	r
i	c12024020.15
m	Ex. 31:2; 38:22
V	12024021
c	s
i	c12024021.16
m	Num. 27:1; Judg. 5:14; 1 Chr.
V	12024022
c	t
i	c12024022.17
m	Judg. 10:3 32:41; Deut. 3:14; 25:5, 6; 1 Kin. 4:13; 1 Chr. 7:14
V	12024023
c	u
i	c12024023.18
m	Num. 32:41; Deut. 3:14; Josh.
V	12024024
c	v
i	c12024024.19
m	1 Chr. 4:5
V	12024031
c	w
i	c12024031.20
m	1 Chr. 2:34,
V	12024036
c	x
i	c12024036.21
m	1 Chr. 11:41
V	12024049
c	z
i	c12024049.22
m	Josh. 15:17
V	12024050
c	a
i	c12024050.23
m	1 Chr. 4:4
V	12024050
c	b
i	c12024050.24
m	Josh. 9:17; 18:14 1 Chr. 4:2
V	12024055
c	c
i	c12024055.25
m	Judg. 1:16 d 2 Kin. 10:15; Jer. 35:2
