C	Chapter 3
V	12003001
c	a
i	c12003001.1
m	2 Kin. 4:38
V	12003003
c	b
i	c12003003.2
m	2 Kin. 5:23
V	12003005
c	c
i	c12003005.3
m	[Ex. 22:14]
V	12003006
c	d
i	c12003006.4
m	Ex. 15:25; 2 Kin. 2:21; 4:41
V	12003008
c	e
i	c12003008.5
m	2 Kin. 8:28,
V	12003013
c	f
i	c12003013.6
m	Gen. 37:17
V	12003016
c	g
i	c12003016.7
m	Ex. 14:13; 1 Kin. 17:13 h 2 Chr. 32:7; Ps. 55:18; [Rom. 8:31]
V	12003017
c	i
i	c12003017.8
m	Num. 22:31; Luke 24:31 j 2 Kin. 2:11; Ps. 34:7; 68:17; Zech. 1:8;
V	12003021
c	l
i	c12003021.9
m	2 Kin. 2:12;
V	12003022
c	m
i	c12003022.10
m	[Rom. 12:20]
V	12003023
c	n
i	c12003023.11
m	2 Kin. 5:2;
V	12003024
c	o
i	c12003024.12
m	1 Kin. 20:1
V	12003025
c	p
i	c12003025.13
m	2 Kin. 4:38; 8:1
V	12003029
c	q
i	c12003029.14
m	Lev. 26:27-29; Deut. 28:52-57; Lam. 4:10
V	12003030
c	r
i	c12003030.15
m	1 Kin. 21:27
V	12003031
c	s
i	c12003031.16
m	Ruth 1:17; 1 Kin. 19:2
V	12003032
c	t
i	c12003032.17
m	Ezek. 8:1; 14:1; 20:1 u Luke 13:32 v 1 Kin. 18:4, 13,
V	12003033
c	w
i	c12003033.18
m	Job 2:9
