C	Chapter 5
V	12005001
c	a
i	c12005001.1
m	2 Kin. 4:18, 31-35 b Ps. 105:16; Hag. 1:11 c
V	12005004
c	d
i	c12005004.2
m	2 Kin. 4:12;
V	12005005
c	e
i	c12005005.3
m	2 Kin. 4:35
V	12005008
c	g
i	c12005008.4
m	1 Kin. 19:15 h
V	12005009
c	j
i	c12005009.5
m	1 Kin. 19:15
V	12005010
c	k
i	c12005010.6
m	2 Kin. 8:15
V	12005011
c	l
i	c12005011.7
m	Luke 19:41
V	12005012
c	m
i	c12005012.8
m	2 Kin. 10:32; Amos 1:3, 4 n 2 Kin. 15:16; Hos. 13:16; Amos 1:13; Nah. 3:10
V	12005013
c	o
i	c12005013.9
m	1 Sam. 17:43;
V	12005016
c	q
i	c12005016.10
m	2 Kin. 1:17; 3:1 r 2 Chr. 21:3
V	12005017
c	s
i	c12005017.11
m	2 Chr. 21:5-10
V	12005018
c	t
i	c12005018.12
m	2 Kin. 8:26,
V	12005019
c	u
i	c12005019.13
m	2 Sam. 7:13; 1 Kin. 11:36; 15:4; 2 Chr. 21:7
V	12005022
c	x
i	c12005022.14
m	Josh. 21:13; 2 Kin. 19:8; 2 Chr.
V	12005024
c	y
i	c12005024.15
m	2 Chr. 22:1,
V	12005026
c	z
i	c12005026.16
m	2 Chr. 22:2
V	12005027
c	a
i	c12005027.17
m	2 Chr. 22:3,
V	12005028
c	b
i	c12005028.18
m	2 Chr. 22:5 c 1 Kin. 22:3,
V	12005029
c	d
i	c12005029.19
m	2 Kin. 9:15 e 2 Kin. 9:16; 2 Chr.
