C	Chapter 22
V	12022001
c	a
i	c12022001.1
m	2 Chr. 36:17; Jer. 6:6; 34:2; Ezek. 4:2; 24:1, 2; Hab. 1:6
V	12022003
c	b
i	c12022003.2
m	2 Kin. 6:24, 25; Is. 3:1; Jer. 39:2; Lam. 4:9,
V	12022004
c	c
i	c12022004.3
m	Jer. 39:2 d Jer. 39:4-7; Ezek.
V	12022006
c	e
i	c12022006.4
m	2 Kin. 23:33; Jer. 52:9
V	12022007
c	f
i	c12022007.5
m	Jer. 39:7; Ezek.
V	12022008
c	g
i	c12022008.6
m	Jer. 52:12 h 2 Kin. 24:12 i Jer.
V	12022009
c	j
i	c12022009.7
m	2 Kin. 25:13; 2 Chr. 36:19; Ps. 79:1; Jer. 7:14 k Jer. 39:8 l Jer. 17:27
V	12022010
c	m
i	c12022010.8
m	2 Kin. 14:13; Neh. 1:3
V	12022012
c	o
i	c12022012.9
m	2 Kin. 24:14; Jer. 39:10; 40:7;
V	12022013
c	p
i	c12022013.10
m	Jer. 52:17 q 1 Kin. 7:15 r 1 Kin. 7:27 s 1 Kin. 7:23 t 2 Kin. 20:17; Jer.
V	12022014
c	u
i	c12022014.11
m	Ex. 27:3; 1 Kin. 7:45
V	12022016
c	v
i	c12022016.12
m	1 Kin. 7:47
V	12022017
c	w
i	c12022017.13
m	1 Kin. 7:15-22; Jer. 52:21 4 About
V	12022018
c	x
i	c12022018.14
m	Jer. 39:9-13; y 1 Chr. 6:14; Ezra 7:1 z Jer. 21:1;
V	12022019
c	a
i	c12022019.15
m	Esth. 1:14; Jer.
V	12022021
c	b
i	c12022021.16
m	Lev. 26:33; Deut. 28:36, 64; 2 Kin. 23:27
V	12022022
c	c
i	c12022022.17
m	2 Kin. 22:12
V	12022022
c	d
i	c12022022.18
m	Is. 1:9; Jer. 40:5
V	12022025
c	f
i	c12022025.19
m	Jer. 41:1-3
V	12022026
c	g
i	c12022026.20
m	2 Kin. 19:31; Jer. 43:4-7
V	12022027
c	h
i	c12022027.21
m	2 Kin. 24:12, 15; Jer. 52:31-34
V	12022027
c	i
i	c12022027.22
m	Gen. 40:13,
