C	Chapter 16
V	12016001
c	a
i	c12016001.1
m	2 Kin. 18:13; 2 Chr. 32:20-22; Is. 37:1 b Ps. 69:11
V	12016004
c	c
i	c12016004.2
m	2 Sam. 16:12 d 2 Kin. 18:35 e Ps.
V	12016006
c	f
i	c12016006.3
m	Is. 37:6 g [Ps. 112:7] h 2 Kin.
V	12016007
c	i
i	c12016007.4
m	2 Kin. 19:35-37; Jer. 51:1
V	12016008
c	j
i	c12016008.5
m	2 Kin. 18:14,
V	12016009
c	k
i	c12016009.6
m	1 Sam. 23:27; Is. 37:9
V	12016010
c	l
i	c12016010.7
m	2 Kin. 18:5
V	12016012
c	m
i	c12016012.8
m	2 Kin. 18:33,
V	12016014
c	p
i	c12016014.9
m	Is. 37:14
V	12016015
c	q
i	c12016015.10
m	Ex. 25:22; Ps. 80:1; Is. 37:16 r [Is.
V	12016016
c	s
i	c12016016.11
m	Ps. 31:2; Is. 37:17 t 1 Kin. 8:29; 2 Chr. 6:40 u 2 Kin.
V	12016018
c	v
i	c12016018.12
m	[Is. 44:9-20; Jer. 10:3-5] w Ps. 115:4; Jer. 10:3; [Acts 17:29]
V	12016019
c	x
i	c12016019.13
m	Ps. 83:18 y 1 Kin. 8:42,
V	12016020
c	z
i	c12016020.14
m	Is. 37:21 a 2 Kin. 20:5; Ps.
V	12016021
c	b
i	c12016021.15
m	Jer. 14:17; Lam. 2:13 c Ps.
V	12016022
c	d
i	c12016022.16
m	Jer. 51:5
V	12016023
c	e
i	c12016023.17
m	2 Kin. 18:17
V	12016024
c	g
i	c12016024.18
m	Is. 19:6
V	12016025
c	h
i	c12016025.19
m	[Is. 45:7] i Is.
V	12016026
c	j
i	c12016026.20
m	Ps. 129:6
V	12016027
c	k
i	c12016027.21
m	Ps. 139:1-3; Is. 37:28
V	12016028
c	l
i	c12016028.22
m	Job 41:2; Ezek. 29:4; 38:4; Amos 4:2 m 2 Kin.
V	12016029
c	n
i	c12016029.23
m	Ex. 3:12;
V	12016030
c	o
i	c12016030.24
m	2 Kin. 19:4; 2 Chr. 32:22,
V	12016031
c	p
i	c12016031.25
m	2 Kin. 25:26; Is. 9:7 3 So with (cf. Is. 37:32); MT
V	12016032
c	q
i	c12016032.26
m	Is. 8:7-10
V	12016034
c	n
i	c12016034.27
m	Ezek. 27:23
V	12016034
c	r
i	c12016034.28
m	2 Kin. 20:6; 2 Chr. 32:21 s Is. 31:5 t 1 Kin.
V	12016035
c	u
i	c12016035.29
m	Ex. 12:29; Is. Hos. 1:7
V	12016037
c	w
i	c12016037.30
m	2 Kin. 17:31 x 2 Kin. 19:7; 2 Chr. 32:21 y Ezra 4:2
