C	Chapter 4
V	12004001
c	a
i	c12004001.1
m	2 Kin. 7:18,
V	12004002
c	b
i	c12004002.2
m	2 Kin. 5:18; 7:17, 19, 20 c Gen. 7:11; Mal. 3:10 measures are noted elsewhere in the Scriptures (Josh. 2:4–6;
V	12004003
c	d
i	c12004003.3
m	[Lev. 13:45, 46; Num. 5:2-4;
V	12004004
c	e
i	c12004004.4
m	2 Kin. 6:24
V	12004007
c	h
i	c12004007.5
m	Ps. 48:4-6; [Prov. 28:1] 7:9 Good news and good fortune had to be shared (Prov.
V	12004012
c	i
i	c12004012.6
m	2 Kin.
V	12004016
c	j
i	c12004016.7
m	2 Kin. 7:1
V	12004017
c	k
i	c12004017.8
m	2 Kin. 6:32; 7:2
V	12004018
c	l
i	c12004018.9
m	2 Kin. 7:1
