C	Chapter 1
V	47001001
c	a
i	c47001001.1
m	Rom. 12:1
V	47001004
c	d
i	c47001004.2
m	Eph. 6:13
V	47001005
c	h
i	c47001005.3
m	1 Cor. 1:19
V	47001006
c	i
i	c47001006.4
m	2 Cor. 13:2,
V	47001007
c	k
i	c47001007.5
m	[John 7:24];
V	47001008
c	n
i	c47001008.6
m	2 Cor. 13:10
V	47001010
c	p
i	c47001010.7
m	1 Cor. 2:3, 4;
V	47001012
c	r
i	c47001012.8
m	2 Cor. 5:12
V	47001013
c	s
i	c47001013.9
m	2 Cor. 10:15
V	47001014
c	t
i	c47001014.10
m	1 Cor. 3:5,
V	47001015
c	u
i	c47001015.11
m	Rom. 15:20
V	47001017
c	v
i	c47001017.12
m	Is. 65:16; Jer.
V	47001018
c	w
i	c47001018.13
m	Prov. 27:2
