C	Chapter 8
V	47008001
c	a
i	c47008001.1
m	Phil. 4:1 b Acts
V	47008002
c	c
i	c47008002.2
m	Acts 15:1; Gal.
V	47008003
c	d
i	c47008003.3
m	[Deut. 27:26;
V	47008004
c	e
i	c47008004.4
m	[Rom. 9:31]
V	47008005
c	g
i	c47008005.5
m	Rom. 8:24
V	47008006
c	h
i	c47008006.6
m	[1 Cor. 7:19;
V	47008007
c	j
i	c47008007.7
m	1 Cor. 9:24
V	47008009
c	k
i	c47008009.8
m	1 Cor. 5:6
V	47008011
c	l
i	c47008011.9
m	1 Cor. 15:30
V	47008012
c	n
i	c47008012.10
m	Josh. 7:25
V	47008013
c	p
i	c47008013.11
m	[Rom. 8:2];
V	47008014
c	s
i	c47008014.12
m	Matt. 7:12;
V	47008016
c	u
i	c47008016.13
m	Rom. 6:12
V	47008017
c	v
i	c47008017.14
m	Rom. 7:18, 22,
V	47008019
c	y
i	c47008019.15
m	Rom. 1:26-31; Eph. 5:3, 11; 2 Tim. 3:2-4 4 NU omits
V	47008021
c	z
i	c47008021.16
m	1 Cor. 6:9,
V	47008022
c	a
i	c47008022.17
m	[John 15:2]
V	47008023
c	e
i	c47008023.18
m	1 Tim. 1:9
V	47008024
c	f
i	c47008024.19
m	Rom. 6:6; [Gal.
V	47008025
c	g
i	c47008025.20
m	[Rom. 8:4, 5]
V	47008026
c	h
i	c47008026.21
m	Phil. 2:3
