C	Chapter 1
V	11001003
c	a
i	c11001003.1
m	2 Sam.
V	11001004
c	b
i	c11001004.2
m	1 Kin. 2:35 c 1 Kin. 2:27
V	11001005
c	d
i	c11001005.3
m	1 Kin. 4:7 e
V	11001006
c	g
i	c11001006.4
m	1 Kin. 5:14
V	11001013
c	h
i	c11001013.5
m	Num. 32:41; 1 Chr. 2:22 i Deut.
V	11001015
c	j
i	c11001015.6
m	2 Sam. 15:27
V	11001016
c	k
i	c11001016.7
m	2 Sam. 15:32; 1 Chr. 27:33
V	11001018
c	l
i	c11001018.8
m	1 Kin. 1:8
V	11001019
c	m
i	c11001019.9
m	Deut. 3:8-10
V	11001020
c	n
i	c11001020.10
m	Gen. 22:17; 32:12; 1 Kin. 3:8; [Prov. 14:28] o Ps. 72:3, 7; Mic. 4:4
V	11001021
c	p
i	c11001021.11
m	Ex. 34:24; 2 Chr. 9:26; Ps. 72:8 q Gen. 15:18; Josh. 1:4
V	11001021
c	r
i	c11001021.12
m	Ps. 68:29 7 The
V	11001022
c	s
i	c11001022.13
m	Neh. 5:18
V	11001024
c	t
i	c11001024.14
m	Ps. 72:11 u 1 Kin. 5:4; 1 Chr.
V	11001025
c	v
i	c11001025.15
m	[Jer. 23:6] w [Mic. 4:4; Zech. 3:10] x Judg. 20:1
V	11001026
c	y
i	c11001026.16
m	1 Kin. 10:26; 2 Chr. 1:14 z [Deut. 17:16] 3 So with MT, most other authorities; some LXX mss. four thousand; cf. 2 Chr. 9:25 27 a 1 Kin. 4:7
V	11001030
c	c
i	c11001030.17
m	Gen. 25:6 d Is. 19:11, 12; Acts
V	11001031
c	e
i	c11001031.18
m	1 Kin. 3:12 f 1 Chr. 15:19; Ps. 2:6; Ps. 88:title
V	11001032
c	h
i	c11001032.19
m	Prov. 1:1; 10:1; 25:1; Eccl. 12:9 i Song 1:1
V	11001034
c	j
i	c11001034.20
m	1 Kin. 10:1; 2 Chr. 9:1,
