C	Chapter 21
V	11021001
c	a
i	c11021001.1
m	Gen. 5:24; [Heb. 11:5] b 1 Kin. 19:16-21
V	11021002
c	c
i	c11021002.2
m	Ruth 1:15,
V	11021003
c	e
i	c11021003.3
m	1 Kin. 20:35; 2 Kin. 2:5, 7, 15;
V	11021008
c	f
i	c11021008.4
m	Ex. 14:21, 22; Josh. 3:16; 2 Kin. 2:14 g Josh. 3:17
V	11021011
c	h
i	c11021011.5
m	2 Kin. 6:17; Ps. 104:4 i Gen. 5:24; Heb. 11:5
V	11021014
c	k
i	c11021014.6
m	2 Kin. 2:8
V	11021015
c	l
i	c11021015.7
m	2 Kin. 2:7
V	11021016
c	d
i	c11021016.8
m	1 Sam. 1:26; 2 Kin. 2:4, 6; 4:30
V	11021016
c	m
i	c11021016.9
m	1 Kin. 18:12; Ezek. 8:3; Acts
V	11021017
c	n
i	c11021017.10
m	2 Kin. 8:11
V	11021021
c	o
i	c11021021.11
m	Ex. 15:25, 26; 2 Kin. 4:41; 6:6; John 9:6
V	11021022
c	p
i	c11021022.12
m	Ezek. 47:8,
V	11021025
c	r
i	c11021025.13
m	1 Kin. 18:19, 20; 2 Kin. 4:25
