C	Chapter 10
V	11010001
c	a
i	c11010001.1
m	2 Kin. 23:17 b 1 Kin. 12:32,
V	11010002
c	c
i	c11010002.2
m	2 Kin. 23:15,
V	11010003
c	e
i	c11010003.3
m	Ex. 4:1-5; Judg. 6:17; Is. 7:14; 38:7; John 2:18; 1 Cor.
V	11010006
c	f
i	c11010006.4
m	Ex. 8:8; 9:28; 10:17; Num. 21:7; Jer. 37:3; Acts 8:24; [James 5:16]
V	11010007
c	g
i	c11010007.5
m	1 Sam. 9:7; 2 Kin. 5:15
V	11010008
c	h
i	c11010008.6
m	Num. 22:18; 24:13; 1 Kin.
V	11010009
c	i
i	c11010009.7
m	[1 Cor. 5:11]
V	11010016
c	d
i	c11010016.8
m	[Lev. 26:30]
V	11010016
c	k
i	c11010016.9
m	1 Kin. 13:8,
V	11010017
c	l
i	c11010017.10
m	1 Kin. 20:35;
V	11010022
c	m
i	c11010022.11
m	1 Kin. 13:9
V	11010024
c	n
i	c11010024.12
m	1 Kin. 20:36
V	11010030
c	o
i	c11010030.13
m	Jer. 22:18
V	11010031
c	p
i	c11010031.14
m	Ruth 1:17; 2 Kin. 23:17,
V	11010032
c	q
i	c11010032.15
m	1 Kin. 13:2; 2 Kin. 23:16, 19 r 1 Kin. 16:24; John 4:5; Acts 8:14
V	11010033
c	s
i	c11010033.16
m	1 Kin. 12:31, 32; 2 Chr. 11:15;
V	11010034
c	t
i	c11010034.17
m	1 Kin. 12:30; 2 Kin. 17:21 u [1 Kin. 14:10;
