C	Chapter 13
V	11013001
c	a
i	c11013001.1
m	1 Kin. 16:7; 2 Chr. 19:2; 20:34 b 2 Chr. 16:7-10 c 1 Kin. 15:27
V	11013002
c	d
i	c11013002.2
m	1 Sam. 2:8; 1 Kin. 14:7 e 1 Kin.
V	11013003
c	f
i	c11013003.3
m	1 Kin. 16:11; 21:21 g 1 Kin.
V	11013004
c	h
i	c11013004.4
m	1 Kin. 14:11;
V	11013005
c	i
i	c11013005.5
m	2 Chr. 16:11
V	11013006
c	j
i	c11013006.6
m	1 Kin. 14:17;
V	11013007
c	k
i	c11013007.7
m	1 Kin. 16:1 l 1 Kin. 15:27,
V	11013009
c	n
i	c11013009.8
m	Gen. 24:2; 39:4;
V	11013011
c	o
i	c11013011.9
m	1 Sam. 25:22
V	11013012
c	p
i	c11013012.10
m	1 Kin. 16:3
V	11013013
c	q
i	c11013013.11
m	Deut. 32:21;
V	11013015
c	r
i	c11013015.12
m	1 Kin. 15:27
V	11013019
c	s
i	c11013019.13
m	1 Kin. 15:26,
V	11013023
c	u
i	c11013023.14
m	1 Kin. 15:21; 2 Kin. 15:14
V	11013024
c	v
i	c11013024.15
m	1 Kin. 13:32; 2 Kin. 17:24; John 4:4
V	11013025
c	w
i	c11013025.16
m	Mic. 6:16
V	11013026
c	x
i	c11013026.17
m	1 Kin. 16:19
V	11013031
c	z
i	c11013031.18
m	Deut. 7:3
V	11013031
c	a
i	c11013031.19
m	Judg. 18:7; 1 Kin. 11:1-5 b 1 Kin. 21:25, 26; 2 Kin.
V	11013032
c	c
i	c11013032.20
m	2 Kin. 10:21,
V	11013033
c	d
i	c11013033.21
m	2 Kin. 13:6 e 1 Kin. 14:9;
V	11013034
c	t
i	c11013034.22
m	1 Kin.
V	11013034
c	f
i	c11013034.23
m	Josh. 6:26 1 At
