C	Chapter 12
V	11012005
c	g
i	c11012005.1
m	1 Kin. 9:4; 14:8; Luke 1:6 h
V	11012006
c	i
i	c11012006.2
m	1 Kin. 14:30; 2 Chr. 12:15–13:20
V	11012007
c	j
i	c11012007.3
m	2 Chr. 13:2-22
V	11012008
c	k
i	c11012008.4
m	2 Chr. 14:1
V	11012011
c	l
i	c11012011.5
m	2 Chr. 14:2
V	11012012
c	m
i	c11012012.6
m	Deut. 23:17; 1 Kin. 14:24; 22:46
V	11012013
c	n
i	c11012013.7
m	2 Chr. 15:16-
V	11012014
c	p
i	c11012014.8
m	1 Kin. 3:2; 22:43; 2 Kin. 12:3; 2 Chr. 15:17, 18 q [1 Sam. 16:7]; 1 Kin. 8:61; 15:3
V	11012015
c	r
i	c11012015.9
m	1 Kin. 7:51
V	11012017
c	s
i	c11012017.10
m	2 Chr. 16:1-6
V	11012017
c	t
i	c11012017.11
m	Josh. 18:25; 1 Kin. 15:21, 22 u 1 Kin.
V	11012018
c	o
i	c11012018.12
m	Ex. 32:20
V	11012018
c	v
i	c11012018.13
m	2 Kin. 12:17, 18; 2 Chr. 16:2
V	11012018
c	w
i	c11012018.14
m	Gen. 14:15; 1 Kin. 11:23,
V	11012020
c	x
i	c11012020.15
m	1 Kin. 20:1 y 2 Kin. 15:29
V	11012020
c	z
i	c11012020.16
m	Judg. 18:29; 1 Kin. 12:29 a
V	11012023
c	f
i	c11012023.17
m	2 Chr. 16:11-14
V	11012024
c	g
i	c11012024.18
m	2 Chr. 17:1 h 1 Kin. 22:41-44; Matt. 1:8 7 Died
V	11012025
c	i
i	c11012025.19
m	1 Kin. 14:20
V	11012026
c	j
i	c11012026.20
m	1 Kin. 12:28-
V	11012027
c	k
i	c11012027.21
m	1 Kin. 14:14
V	11012027
c	l
i	c11012027.22
m	Josh. 19:44; 21:23; 1 Kin. 16:15
V	11012029
c	m
i	c11012029.23
m	1 Kin.
V	11012030
c	n
i	c11012030.24
m	1 Kin. 14:9,
V	11012032
c	o
i	c11012032.25
m	1 Kin. 15:16
V	11012034
c	p
i	c11012034.26
m	1 Kin. 13:33;
