C	Chapter 22
V	11022001
c	a
i	c11022001.1
m	2 Kin. 1:17
V	11022002
c	b
i	c11022002.2
m	1 Kin. 16:31,
V	11022003
c	c
i	c11022003.3
m	1 Kin. 12:28-32
V	11022005
c	f
i	c11022005.4
m	2 Kin. 1:1
V	11022007
c	g
i	c11022007.5
m	1 Kin. 22:4
V	11022011
c	h
i	c11022011.6
m	1 Kin. 22:7 i 1 Kin. 19:21; [John 13:4, 5,
V	11022011
c	n
i	c11022011.7
m	1 Kin. 18:19
V	11022012
c	j
i	c11022012.8
m	2 Kin. 2:25
V	11022013
c	k
i	c11022013.9
m	[Ezek. 14:3]
V	11022013
c	l
i	c11022013.10
m	Judg. 10:14; Ruth 1:15 m 1 Kin. 22:6-
V	11022014
c	o
i	c11022014.11
m	1 Kin. 17:1; 2 Kin. 5:16
V	11022015
c	p
i	c11022015.12
m	1 Sam. 10:5 q
V	11022016
c	s
i	c11022016.13
m	Jer. 14:3
V	11022025
c	u
i	c11022025.14
m	Is. 16:7, 11; Jer. 48:31,
V	11022027
c	v
i	c11022027.15
m	[Deut. 18:10; Amos 2:1; Mic. 6:7] w 2 Kin. 8:20
