C	Chapter 29
V	01029001
c	a
i	c01029001.1
m	Gen. 25:6; Num. 23:7; Judg. 6:3, 33; Hos. 12:12
V	01029002
c	b
i	c01029002.2
m	Gen. 24:10, 11;
V	01029004
c	c
i	c01029004.3
m	Gen. 11:31;
V	01029005
c	d
i	c01029005.4
m	Gen. 24:24,
V	01029006
c	e
i	c01029006.5
m	Gen. 43:27
V	01029006
c	f
i	c01029006.6
m	Gen. 24:11; Ex.
V	01029009
c	g
i	c01029009.7
m	Ex. 2:16
V	01029010
c	h
i	c01029010.8
m	Ex. 2:17
V	01029011
c	i
i	c01029011.9
m	Gen. 33:4;
V	01029012
c	j
i	c01029012.10
m	Gen. 13:8;
V	01029012
c	k
i	c01029012.11
m	Gen. 24:28
V	01029013
c	l
i	c01029013.12
m	Gen. 24:29-31; Luke 15:20
V	01029014
c	m
i	c01029014.13
m	Gen. 2:23;
V	01029015
c	n
i	c01029015.14
m	Gen. 30:28;
V	01029015
c	o
i	c01029015.15
m	Gen. 12:11, 14;
V	01029018
c	p
i	c01029018.16
m	Gen. 31:41;
V	01029020
c	q
i	c01029020.17
m	Gen. 30:26; Hos. 12:12
V	01029021
c	r
i	c01029021.18
m	Judg. 15:1
V	01029022
c	s
i	c01029022.19
m	Judg. 14:10;
V	01029024
c	t
i	c01029024.20
m	Gen. 30:9, 10
V	01029025
c	u
i	c01029025.21
m	Gen. 27:35;
V	01029027
c	v
i	c01029027.22
m	Gen. 31:41; Judg. 14:2
V	01029029
c	w
i	c01029029.23
m	Gen. 30:3-5
V	01029030
c	x
i	c01029030.24
m	Gen. 29:17-20; Deut. 21:15-17
V	01029030
c	y
i	c01029030.25
m	Gen. 30:26; 31:41; Hos. 12:12
V	01029031
c	z
i	c01029031.26
m	Ps. 127:3
V	01029032
c	b
i	c01029032.27
m	Gen. 16:11; 31:42; Ex. 3:7; 4:31; Deut. 26:7; Ps.
V	01029035
c	c
i	c01029035.28
m	Gen. 49:8;
