C	Chapter 32
V	01032001
c	a
i	c01032001.1
m	Num. 22:31; 2 Kin. 6:16, 17; [Ps. 34:7; 91:1; Heb.
V	01032002
c	b
i	c01032002.2
m	Josh. 5:14;
V	01032003
c	c
i	c01032003.3
m	Gen. 14:6; 33:14, 16 d Gen. Deut. 2:5; Josh.
V	01032004
c	e
i	c01032004.4
m	Prov. 15:1 feared God with a reverential awe (Ps. 119:120). rebuked you dication of Terahs polytheism, cf. Josh. 24:1–3).
V	01032004
c	b
i	c01032004.5
m	Gen. 25:31;
V	01032005
c	f
i	c01032005.6
m	Gen. 30:43
V	01032005
c	g
i	c01032005.7
m	Gen. 33:8,
V	01032006
c	h
i	c01032006.8
m	Gen. 33:1
V	01032007
c	i
i	c01032007.9
m	Gen. 32:11; 35:3
V	01032009
c	j
i	c01032009.10
m	[Ps. 50:15]
V	01032009
c	k
i	c01032009.11
m	Gen. 28:13; 31:42
V	01032009
c	l
i	c01032009.12
m	Gen. 31:3,
V	01032010
c	m
i	c01032010.13
m	Gen. 24:27
V	01032010
c	n
i	c01032010.14
m	Job 8:7
V	01032011
c	o
i	c01032011.15
m	Ps. 59:1, 2
V	01032012
c	q
i	c01032012.16
m	Gen. 28:13-15
V	01032012
c	r
i	c01032012.17
m	Gen. 22:17
V	01032013
c	s
i	c01032013.18
m	Gen. 43:11
V	01032018
c	d
i	c01032018.19
m	Gen. 35:9
V	01032022
c	u
i	c01032022.20
m	Num. 21:24; Deut. 3:16; Josh.
V	01032024
c	v
i	c01032024.21
m	Josh. 5:13- 15; Hos. 12:2-4 26:41; 2 Cor. 12:7
V	01032026
c	x
i	c01032026.22
m	Luke 24:28
V	01032026
c	y
i	c01032026.23
m	Hos. 12:4
V	01032028
c	z
i	c01032028.24
m	Gen. 35:10;
V	01032029
c	c
i	c01032029.25
m	Judg. 13:17,
V	01032030
c	e
i	c01032030.26
m	Gen. 16:13; Ex. 24:10, 11; 33:20; Num. 12:8; Deut. 5:24; Judg. 6:22; Is. 6:5; [Matt. 5:8; 1 Cor. 13:12]
