C	Chapter 28
V	01028001
c	a
i	c01028001.1
m	Gen. 27:33
V	01028001
c	b
i	c01028001.2
m	Gen. 24:3
V	01028002
c	c
i	c01028002.3
m	Hos. 12:12
V	01028002
c	d
i	c01028002.4
m	Gen. 25:20
V	01028002
c	e
i	c01028002.5
m	Gen. 22:23 f Gen.
V	01028003
c	g
i	c01028003.6
m	Gen. 17:16; 35:11; 48:3 h Gen. Himself to Moses with this same name (Ex. 6:3).
V	01028004
c	i
i	c01028004.7
m	Gen. 12:2, 3; 22:17; Gal. 3:8
V	01028004
c	j
i	c01028004.8
m	Gen. 17:8; 23:4; 36:7; 1 Chr. 29:15;
V	01028008
c	k
i	c01028008.9
m	Gen. 24:3;
V	01028009
c	l
i	c01028009.10
m	Gen. 26:34,
V	01028010
c	o
i	c01028010.11
m	Gen. 26:23; 46:1; Hos. 12:12
V	01028010
c	p
i	c01028010.12
m	Gen. 12:4, 5; 27:43; 29:4; 2 Kin. 19:12; Acts 7:2
V	01028012
c	q
i	c01028012.13
m	Gen. 31:10; 41:1; Num. 12:6
V	01028012
c	r
i	c01028012.14
m	John 1:51; Heb.
V	01028013
c	s
i	c01028013.15
m	Gen. 35:1; 48:3; Amos 7:7
V	01028013
c	t
i	c01028013.16
m	Gen. 26:24
V	01028013
c	u
i	c01028013.17
m	Gen. 13:15, 17;
V	01028014
c	v
i	c01028014.18
m	Gen. 13:16; 22:17 w Gen. 13:14, 15; Deut. 12:20 x Gen. 12:3; Matt. 1:2; Luke 3:34; Gal. 3:8
V	01028015
c	y
i	c01028015.19
m	Gen. 26:3,
V	01028015
c	a
i	c01028015.20
m	Gen. 35:6; 48:21; Deut. 30:3 b Lev. 26:44; Deut. 7:9; 31:6, 8; Josh. 1:5; 1 Kin. 8:57; Heb. 13:5 c Num. 23:19
V	01028016
c	d
i	c01028016.21
m	Ex. 3:5; Josh. 5:15; Ps. 139:7-12
V	01028018
c	e
i	c01028018.22
m	Gen. 31:13, 45
V	01028018
c	f
i	c01028018.23
m	Lev. 8:10-12
V	01028019
c	g
i	c01028019.24
m	Judg. 1:23,
V	01028020
c	h
i	c01028020.25
m	Gen. 31:13;
V	01028035
c	m
i	c01028035.26
m	Gen. 36:2, 3
V	01028035
c	n
i	c01028035.27
m	Gen. 25:13
