C	Chapter 12
V	01012001
c	a
i	c01012001.1
m	Gen. 15:7; Acts 7:2, 3; [Heb. 11:8]
V	01012001
c	b
i	c01012001.2
m	Gen. 13:9
V	01012002
c	c
i	c01012002.3
m	[Gen. 17:4-6]; 18:18; 46:3; Deut. 26:5; 1 Kin. 3:8
V	01012002
c	d
i	c01012002.4
m	Gen. 22:17; 24:35
V	01012002
c	e
i	c01012002.5
m	Gen. 28:4; Zech. 8:13; Gal. 3:14
V	01012003
c	f
i	c01012003.6
m	Gen. 24:35; 27:29; Ex. 23:22; Num. 24:9 g Gen. 18:18; 22:18; 26:4; 28:14; Ps. 72:17; Matt. 1:1; Luke 3:34; Acts 3:25 $; [Gal. 3:8] h Is. 41:27
V	01012005
c	i
i	c01012005.7
m	Gen. 14:14
V	01012005
c	j
i	c01012005.8
m	Gen. 11:31 k Gen. 13:18
V	01012006
c	l
i	c01012006.9
m	Heb. 11:9
V	01012006
c	m
i	c01012006.10
m	Deut. 11:30; Judg. 7:1 n Gen. 10:18, 19
V	01012007
c	o
i	c01012007.11
m	Gen. 17:1; 18:1
V	01012007
c	p
i	c01012007.12
m	Gen. 13:15; 15:18; 17:8; Deut. 34:4; Ps. 105:9-12; Acts 7:5; Gal. 3:16 q Gen. 13:4, 18; 22:9
V	01012008
c	r
i	c01012008.13
m	Gen. 4:26; 13:4; 21:33
V	01012009
c	s
i	c01012009.14
m	Gen. 13:1, 3; 20:1; 24:62
V	01012010
c	t
i	c01012010.15
m	Gen. 26:1
V	01012010
c	u
i	c01012010.16
m	Ps. 105:13 v Gen. 43:1
V	01012011
c	w
i	c01012011.17
m	Gen. 12:14; 26:7; 29:17
V	01012012
c	x
i	c01012012.18
m	Gen. 20:11; 26:7
V	01012013
c	y
i	c01012013.19
m	Gen. 20:1-18; 26:6-11 z Gen. 20:12
V	01012016
c	a
i	c01012016.20
m	Gen. 20:14
V	01012016
c	b
i	c01012016.21
m	Gen. 13:2
V	01012017
c	c
i	c01012017.22
m	Gen. 20:18; 1 Chr. 16:21; [Ps. 105:14]
V	01012018
c	d
i	c01012018.23
m	Gen. 20:9, 10; 26:10
V	01012020
c	e
i	c01012020.24
m	[Prov. 21:1]
