C	Chapter 14
V	01014002
c	c
i	c01014002.1
m	Gen. 10:19; Deut. 29:23 d Gen.
V	01014003
c	e
i	c01014003.2
m	Num. 34:12; Deut. 3:17; Josh.
V	01014004
c	f
i	c01014004.3
m	Gen. 9:26
V	01014005
c	g
i	c01014005.4
m	Gen. 15:20
V	01014005
c	h
i	c01014005.5
m	Deut. 2:20
V	01014005
c	i
i	c01014005.6
m	Num. 32:37; Deut. 2:10
V	01014006
c	j
i	c01014006.7
m	Gen. 36:20;
V	01014007
c	k
i	c01014007.8
m	2 Chr. 20:2
V	01014010
c	l
i	c01014010.9
m	Gen. 11:3
V	01014010
c	m
i	c01014010.10
m	Gen. 19:17,
V	01014011
c	n
i	c01014011.11
m	Gen. 14:16, 21
V	01014012
c	o
i	c01014012.12
m	Gen. 11:27; 12:5 p Gen. 13:12
V	01014013
c	q
i	c01014013.13
m	Gen. 39:14; 40:15 r Gen. 13:18
V	01014013
c	s
i	c01014013.14
m	Gen. 14:24; 21:27, and went in pursuit w as far as Dan. 15 He
V	01014014
c	t
i	c01014014.15
m	Gen. 19:29
V	01014014
c	u
i	c01014014.16
m	Gen. 13:8; 14:12
V	01014014
c	v
i	c01014014.17
m	Gen. 12:5; 15:3; 17:27; Eccl. 2:7
V	01014014
c	w
i	c01014014.18
m	Deut. 34:1; Judg. 18:29; 1 Kin. 15:20
V	01014015
c	x
i	c01014015.19
m	Is. 41:2, 3
V	01014016
c	y
i	c01014016.20
m	Gen. 31:18;
V	01014017
c	z
i	c01014017.21
m	1 Sam. 18:6 a
V	01014018
c	c
i	c01014018.22
m	Ps. 110:4; Heb. 7:1-10 d Gen. 18:5; Ex. 29:40; Ps. 104:15 e Ps. 110:4; Heb. 5:6 f Acts
V	01014019
c	g
i	c01014019.23
m	Ruth 3:10
V	01014019
c	h
i	c01014019.24
m	Gen. 14:22; Matt.
V	01014020
c	i
i	c01014020.25
m	Gen. 24:27
V	01014020
c	j
i	c01014020.26
m	Gen. 28:22; Heb.
V	01014022
c	k
i	c01014022.27
m	Gen. 14:2, 8, 10 l Dan. 12:7
V	01014022
c	m
i	c01014022.28
m	Gen. 14:19
V	01014023
c	n
i	c01014023.29
m	2 Kin. 5:16;
