C	Chapter 33
V	01033001
c	a
i	c01033001.1
m	Gen. 32:6
V	01033003
c	b
i	c01033003.2
m	Gen. 18:2; 42:6
V	01033004
c	c
i	c01033004.3
m	Gen. 32:28
V	01033004
c	d
i	c01033004.4
m	Gen. 45:14,
V	01033005
c	e
i	c01033005.5
m	Gen. 48:9; [Ps. 127:3]; Is. 8:18
V	01033008
c	f
i	c01033008.6
m	Gen. 32:13-16
V	01033008
c	g
i	c01033008.7
m	Gen. 32:5
V	01033010
c	h
i	c01033010.8
m	Gen. 43:3;
V	01033011
c	i
i	c01033011.9
m	Judg. 1:15;
V	01033014
c	l
i	c01033014.10
m	Gen. 32:3; 36:8
V	01033015
c	m
i	c01033015.11
m	Gen. 34:11; 47:25; Ruth 2:13
V	01033017
c	n
i	c01033017.12
m	Josh. 13:27; Judg. 8:5; Ps. 60:6
V	01033018
c	o
i	c01033018.13
m	John 3:23
V	01033018
c	p
i	c01033018.14
m	Gen. 12:6; 35:4; Josh. 24:1; Judg. 9:1; Ps. 60:6
V	01033019
c	q
i	c01033019.15
m	Josh. 24:32;
V	01033020
c	r
i	c01033020.16
m	Gen. 35:7
