C	Chapter 34
V	01034001
c	a
i	c01034001.1
m	Gen. 30:21
V	01034002
c	b
i	c01034002.2
m	Gen. 20:2
V	01034004
c	c
i	c01034004.3
m	Judg. 14:2
V	01034005
c	d
i	c01034005.4
m	2 Sam. 13:22
V	01034007
c	e
i	c01034007.5
m	Deut. 22:20-30;
V	01034012
c	g
i	c01034012.6
m	Ex. 22:16, 17; Deut. 22:29
V	01034013
c	h
i	c01034013.7
m	Gen. 31:7; Ex. 8:29
V	01034014
c	i
i	c01034014.8
m	Ex. 12:48
V	01034014
c	j
i	c01034014.9
m	Josh. 5:2-9 Amnons rape of Tamar (2 Sam. 13:12, 14). Despite what he did,
V	01034019
c	k
i	c01034019.10
m	1 Chr. 4:9
V	01034020
c	l
i	c01034020.11
m	Gen. 19:1;
V	01034024
c	m
i	c01034024.12
m	Gen. 23:10,
V	01034025
c	n
i	c01034025.13
m	Gen. 29:33,
V	01034026
c	o
i	c01034026.14
m	Gen. 49:5, 6
V	01034030
c	p
i	c01034030.15
m	Gen. 49:6
V	01034030
c	q
i	c01034030.16
m	Josh. 7:25 r Ex. 5:21;
