C	Chapter 45
V	01045001
c	a
i	c01045001.1
m	Acts 7:13
V	01045002
c	b
i	c01045002.2
m	Gen. 43:30;
V	01045003
c	c
i	c01045003.3
m	Gen. 43:27; Acts 7:13
V	01045004
c	d
i	c01045004.4
m	Gen. 37:28; 39:1; Ps. 105:17
V	01045005
c	e
i	c01045005.5
m	Gen. 45:7, 8;
V	01045006
c	f
i	c01045006.6
m	Gen. 43:1;
V	01045007
c	g
i	c01045007.7
m	Gen. 45:5;
V	01045008
c	h
i	c01045008.8
m	[Rom. 8:28]
V	01045008
c	i
i	c01045008.9
m	Judg. 17:10; Is. 22:21 j Gen. 41:43;
V	01045010
c	k
i	c01045010.10
m	Gen. 46:28, 34; 47:1, 6; Ex. 9:26
V	01045011
c	l
i	c01045011.11
m	Gen. 47:12
V	01045012
c	m
i	c01045012.12
m	Gen. 42:23
V	01045013
c	n
i	c01045013.13
m	Gen. 46:6-28; Acts 7:14
V	01045015
c	o
i	c01045015.14
m	Gen. 48:10
V	01045018
c	p
i	c01045018.15
m	Gen. 27:28; 47:6; Deut. 32:9-14
V	01045021
c	q
i	c01045021.16
m	Gen. 45:19;
V	01045022
c	r
i	c01045022.17
m	2 Kin. 5:5
V	01045022
c	s
i	c01045022.18
m	Gen. 43:34
V	01045026
c	t
i	c01045026.19
m	Job 29:24; Ps. 126:1; Luke
V	01045027
c	u
i	c01045027.20
m	Judg. 15:19; Is. 40:29
