C	Chapter 42
V	01042001
c	a
i	c01042001.1
m	Acts 7:12
V	01042002
c	b
i	c01042002.2
m	Gen. 43:8; Ps. 33:18, 19; Is. 38:1
V	01042004
c	c
i	c01042004.3
m	Gen. 42:38
V	01042005
c	d
i	c01042005.4
m	Gen. 12:10; 26:1; 41:57; Acts
V	01042006
c	e
i	c01042006.5
m	Gen. 41:41, 55 same authority as the word of Pharaoh (Esth. 3:10; 8:2). The
V	01042006
c	f
i	c01042006.6
m	Gen. 37:7-10; 41:43; Is. 60:14
V	01042007
c	g
i	c01042007.7
m	Gen. 45:1, 2
V	01042009
c	h
i	c01042009.8
m	Gen. 37:5-9
V	01042013
c	i
i	c01042013.9
m	Gen. 37:30; Lam. 5:7
V	01042015
c	j
i	c01042015.10
m	1 Sam. 1:26;
V	01042017
c	k
i	c01042017.11
m	Gen. 40:4, 7,
V	01042018
c	l
i	c01042018.12
m	Gen. 22:12; 39:9; Ex. 1:17; Lev. 25:43; Neh. 5:15; Prov. 1:7; 9:10
V	01042020
c	m
i	c01042020.13
m	Gen. 42:34;
V	01042021
c	n
i	c01042021.14
m	Gen. 37:26- Job 36:8, 9; Hos. 5:15 o Prov. 21:13; Matt. 7:2
V	01042022
c	p
i	c01042022.15
m	Gen. 37:21, 22, 29 q Gen. 9:5, 6; 1 Kin. 2:32; 2 Chr. 24:22; Ps. 9:12; Luke
V	01042024
c	r
i	c01042024.16
m	Gen. 43:30; 45:14, 15 s Gen.
V	01042025
c	t
i	c01042025.17
m	Gen. 44:1
V	01042025
c	u
i	c01042025.18
m	Gen. 43:12 v [Matt. 5:44; Rom. 12:17, 20, 21; 1 Pet. 3:9]
V	01042027
c	w
i	c01042027.19
m	Gen. 43:21, 22
V	01042030
c	x
i	c01042030.20
m	Gen. 42:7
V	01042033
c	y
i	c01042033.21
m	Gen. 42:15,
V	01042034
c	z
i	c01042034.22
m	Gen. 42:20; 43:3, 5 a Gen.
V	01042035
c	b
i	c01042035.23
m	Gen. 43:12,
V	01042036
c	c
i	c01042036.24
m	Gen. 43:14
V	01042036
c	d
i	c01042036.25
m	Gen. 35:18; [Rom. 8:28, 31]
V	01042038
c	e
i	c01042038.26
m	Gen. 37:22;
V	01042038
c	f
i	c01042038.27
m	Gen. 42:4; 44:29
V	01042038
c	g
i	c01042038.28
m	Gen. 37:35; 44:31
