C	Chapter 46
V	01046001
c	a
i	c01046001.1
m	Gen. 21:31, 33;
V	01046001
c	b
i	c01046001.2
m	Gen. 26:24, 25;
V	01046002
c	c
i	c01046002.3
m	Gen. 15:1;
V	01046003
c	d
i	c01046003.4
m	Gen. 17:1; 28:13 e Gen. 12:2; Ex. 1:9; 12:37; Deut. 26:5
V	01046004
c	f
i	c01046004.5
m	Gen. 28:15;
V	01046005
c	i
i	c01046005.6
m	Gen. 47:9; Acts
V	01046006
c	k
i	c01046006.7
m	Deut. 26:5; Josh. 24:4; Ps. 105:23; Is. 52:4; Acts 7:15
V	01046008
c	l
i	c01046008.8
m	Ex. 1:1-4
V	01046008
c	m
i	c01046008.9
m	Num. 26:4, 5; 1 Chr. 2:1
V	01046009
c	n
i	c01046009.10
m	Ex. 6:14
V	01046010
c	o
i	c01046010.11
m	Ex. 6:15; Num. 1 Chr. 4:24 4 Jarib, 1 Chr. 4:24
V	01046011
c	p
i	c01046011.12
m	Ex. 6:16, 17;
V	01046012
c	q
i	c01046012.13
m	Num. 26:19, 20; 1 Chr. 2:3; 4:21
V	01046012
c	r
i	c01046012.14
m	Gen. 38:3, 7,
V	01046012
c	s
i	c01046012.15
m	Gen. 38:29 26:23; 1 Chr. 7:1 26:24; 1 Chr. 7:1
V	01046014
c	t
i	c01046014.16
m	Num. 26:26
V	01046015
c	u
i	c01046015.17
m	Gen. 35:23; Num. 26:15 9 Ozni, Num. 26:16 1 Arod, Num. 26:17
V	01046017
c	v
i	c01046017.18
m	Num. 26:44- 47; 1 Chr. 7:30
V	01046018
c	w
i	c01046018.19
m	Gen. 30:10; 37:2 x Gen. 29:24
V	01046019
c	y
i	c01046019.20
m	Gen. 35:24
V	01046019
c	z
i	c01046019.21
m	Gen. 44:27
V	01046020
c	a
i	c01046020.22
m	Gen. 41:45,
V	01046021
c	b
i	c01046021.23
m	1 Chr. 7:6; 8:1 c Num. 26:38 d Num. 26:39; 1 Chr. 7:12 Num. 26:42
V	01046024
c	e
i	c01046024.24
m	Num. 26:48 1 Chr. 7:13
V	01046025
c	f
i	c01046025.25
m	Gen. 30:5, 7 g Gen. 29:29 27 j Ex. 1:5; Deut. 10:22; Acts 7:14 29 m Gen. 41:43 n Gen. 45:14, 15 31 p Gen. 47:1
V	01046025
c	g
i	c01046025.26
m	Gen. 29:29 27 j Ex. 1:5; Deut. 10:22; Acts 7:14 29 m Gen. 41:43 n Gen. 45:14, 15 31 p Gen. 47:1
V	01046026
c	h
i	c01046026.27
m	Ex. 1:5
V	01046026
c	i
i	c01046026.28
m	Gen. 35:11
V	01046028
c	k
i	c01046028.29
m	Gen. 31:21
V	01046028
c	l
i	c01046028.30
m	Gen. 47:1
V	01046032
c	q
i	c01046032.31
m	Gen. 47:3
V	01046033
c	r
i	c01046033.32
m	Gen. 47:2, 3
V	01046034
c	s
i	c01046034.33
m	Gen. 47:3
V	01046034
c	t
i	c01046034.34
m	Gen. 30:35; 34:5; 37:17 u Gen. 43:32; Ex. 8:26
