C	Chapter 44
V	01044001
c	a
i	c01044001.1
m	Gen. 43:16
V	01044004
c	c
i	c01044004.2
m	1 Sam. 25:21
V	01044008
c	d
i	c01044008.3
m	Gen. 43:21
V	01044009
c	e
i	c01044009.4
m	Gen. 31:32
V	01044013
c	f
i	c01044013.5
m	Gen. 37:29, 34;
V	01044014
c	g
i	c01044014.6
m	Gen. 37:7, 10
V	01044016
c	h
i	c01044016.7
m	[Num. 32:23]
V	01044016
c	i
i	c01044016.8
m	Gen. 44:9
V	01044017
c	j
i	c01044017.9
m	Prov. 17:15
V	01044018
c	k
i	c01044018.10
m	Gen. 18:30, 32; Ex. 32:22
V	01044020
c	l
i	c01044020.11
m	Gen. 37:3; 43:8; 44:30 m Gen. 42:38 n Gen. 46:19
V	01044020
c	o
i	c01044020.12
m	Gen. 42:4
V	01044021
c	p
i	c01044021.13
m	Gen. 42:15, 20
V	01044023
c	q
i	c01044023.14
m	Gen. 43:3, 5
V	01044025
c	r
i	c01044025.15
m	Gen. 43:2
V	01044027
c	s
i	c01044027.16
m	Gen. 30:22-24;
V	01044028
c	t
i	c01044028.17
m	Gen. 37:31-35
V	01044029
c	u
i	c01044029.18
m	Gen. 42:36,
V	01044030
c	v
i	c01044030.19
m	[1 Sam. 18:1;
V	01044032
c	w
i	c01044032.20
m	Gen. 43:9
V	01044033
c	x
i	c01044033.21
m	Ex. 32:32
