C	Chapter 30
V	01030001
c	a
i	c01030001.1
m	Gen. 16:1, 2; 29:31 b Gen. 37:11 c
V	01030002
c	d
i	c01030002.2
m	Gen. 16:2;
V	01030003
c	e
i	c01030003.3
m	Gen. 16:2
V	01030003
c	f
i	c01030003.4
m	Gen. 50:23; Job 3:12 g Gen. 16:2,
V	01030004
c	h
i	c01030004.5
m	Gen. 16:3, 4
V	01030006
c	i
i	c01030006.6
m	Gen. 18:25; Ps. 35:24; 43:1; Lam.
V	01030009
c	j
i	c01030009.7
m	Gen. 30:4
V	01030013
c	k
i	c01030013.8
m	Prov. 31:28;
V	01030021
c	n
i	c01030021.9
m	Gen. 34:1
V	01030022
c	o
i	c01030022.10
m	Gen. 19:29;
V	01030022
c	p
i	c01030022.11
m	Gen. 29:31
V	01030023
c	q
i	c01030023.12
m	1 Sam. 1:6; Is. 4:1; Luke 1:25
V	01030024
c	r
i	c01030024.13
m	Gen. 35:16-18
V	01030025
c	s
i	c01030025.14
m	Gen. 24:54, 56
V	01030025
c	t
i	c01030025.15
m	Gen. 18:33
V	01030026
c	u
i	c01030026.16
m	Gen. 29:18-20, 27, 30; Hos. 12:12
V	01030027
c	v
i	c01030027.17
m	Gen. 26:24; 39:3; Is. 61:9
V	01030028
c	w
i	c01030028.18
m	Gen. 29:15;
V	01030029
c	x
i	c01030029.19
m	Gen. 31:6, 38-40; Matt. 24:45; Titus 2:10
V	01030030
c	y
i	c01030030.20
m	[1 Tim. 5:8]
V	01030032
c	z
i	c01030032.21
m	Gen. 31:8
V	01030033
c	a
i	c01030033.22
m	Ps. 37:6
V	01030035
c	b
i	c01030035.23
m	Gen. 31:9-12
V	01030037
c	c
i	c01030037.24
m	Gen. 31:9-12
V	01030043
c	d
i	c01030043.25
m	Gen. 12:16;
