C	Chapter 32
V	23032001
c	a
i	c23032001.1
m	Is. 1:18; Hos. 12:2; Mic. 6:2 b Jer.
V	23032003
c	c
i	c23032003.2
m	Is. 24:4; 33:9; Jer. 4:28; 12:4; Amos 5:16; 8:8
V	23032003
c	d
i	c23032003.3
m	Zeph. 1:3
V	23032004
c	e
i	c23032004.4
m	Deut. 17:12
V	23032005
c	f
i	c23032005.5
m	Jer. 15:8; Hos.
V	23032006
c	g
i	c23032006.6
m	Is. 5:13 h Ezek.
V	23032007
c	i
i	c23032007.7
m	1 Sam. 2:30; Mal. 2:9 3 So with
V	23032010
c	k
i	c23032010.8
m	Lev. 26:26; Is. 65:13; Mic. 6:14; Hag. 1:6
V	23032011
c	l
i	c23032011.9
m	Prov. 20:1; Is.
V	23032012
c	m
i	c23032012.10
m	Jer. 2:27
V	23032012
c	n
i	c23032012.11
m	Is. 44:19,
V	23032013
c	o
i	c23032013.12
m	Is. 1:29; 57:5, 7; Jer. 2:20; Ezek.
V	23032013
c	p
i	c23032013.13
m	Amos 7:17; [Rom. 1:28-32]
V	23032014
c	q
i	c23032014.14
m	Deut. 23:18
V	23032015
c	r
i	c23032015.15
m	Hos. 9:15; 12:11 s 1 Kin. 12:29; Josh. 7:2; Hos. 10:8 t Jer. 5:2; 44:26; Amos
V	23032016
c	u
i	c23032016.16
m	Jer. 3:6; 7:24; 8:5; Zech. 7:11
V	23032017
c	v
i	c23032017.17
m	Matt. 15:14
V	23032018
c	w
i	c23032018.18
m	Mic. 3:11
V	23032019
c	x
i	c23032019.19
m	Jer. 51:1
V	23032019
c	y
i	c23032019.20
m	Is. 1:29 2 b Is. 29:15; Hos. 4:2; 6:9
