C	Chapter 38
V	23038001
c	a
i	c23038001.1
m	Nah. 2:2 b Jer. 2:28; Hos. 8:11;
V	23038002
c	c
i	c23038002.2
m	1 Kin. 18:21; Zeph. 1:5; [Matt.
V	23038004
c	d
i	c23038004.3
m	Deut. 31:16, 17; 2 Kin. 17:3, 4; Amos 5:7
V	23038005
c	e
i	c23038005.4
m	1 Kin. 12:28, 29; Hos. 8:5, 6; 13:2
V	23038006
c	g
i	c23038006.5
m	Hos. 5:13
V	23038008
c	h
i	c23038008.6
m	Hos. 4:15
V	23038008
c	i
i	c23038008.7
m	Deut. 9:21; 1 Kin. 13:34 j Is. 2:19; Luke 23:30; Rev.
V	23038009
c	k
i	c23038009.8
m	Hos. 9:9 l Judg.
V	23038010
c	m
i	c23038010.9
m	Jer. 16:16
V	23038012
c	o
i	c23038012.10
m	Jer. 4:3 p Hos.
V	23038013
c	q
i	c23038013.11
m	[Job 4:8; Prov. 22:8; Gal. 6:7, 8]
