C	Chapter 24
V	23024001
c	a
i	c23024001.1
m	Dan. 7:1
V	23024002
c	b
i	c23024002.2
m	Neh. 1:1; Esth.
V	23024003
c	c
i	c23024003.3
m	Dan. 7:5
V	23024005
c	e
i	c23024005.4
m	Dan. 8:8, 21;
V	23024008
c	f
i	c23024008.5
m	Dan. 7:6; 8:22;
V	23024009
c	g
i	c23024009.6
m	Dan. 11:21
V	23024009
c	h
i	c23024009.7
m	Dan. 11:25 i Ps.
V	23024010
c	j
i	c23024010.8
m	Dan. 11:28 k Is. 14:13; Jer. 48:26
V	23024010
c	l
i	c23024010.9
m	Rev. 12:4
V	23024011
c	m
i	c23024011.10
m	2 Kin. 19:22, 23; 2 Chr. 32:15-17; Is. 37:23; Dan.
V	23024011
c	n
i	c23024011.11
m	Josh. 5:14 o Ezek. 46:14; Dan. 11:31; 12:11 p Ex. 29:38
V	23024012
c	q
i	c23024012.12
m	Dan. 11:31
V	23024012
c	r
i	c23024012.13
m	Ps. 119:43; Is. 59:14 s Dan. 8:4;
V	23024013
c	t
i	c23024013.14
m	Dan. 4:13, 23; 1 Pet. 1:12
V	23024015
c	u
i	c23024015.15
m	1 Pet. 1:10
V	23024015
c	v
i	c23024015.16
m	Ezek. 1:26
V	23024016
c	x
i	c23024016.17
m	Dan. 9:21; Luke 1:19,
V	23024017
c	y
i	c23024017.18
m	Ezek. 1:28; 44:4; Dan. 2:46; Rev. 1:17
V	23024018
c	z
i	c23024018.19
m	Dan. 10:9; Luke 9:32 a Ezek. 2:2; Dan. 10:10,
V	23024019
c	b
i	c23024019.20
m	Hab. 2:3
V	23024020
c	l
i	c23024020.21
m	Job 34:20; Lam. 4:6
V	23024021
c	c
i	c23024021.22
m	Dan. 11:3
V	23024022
c	d
i	c23024022.23
m	Dan. 11:4
V	23024024
c	f
i	c23024024.24
m	Rev. 17:13
V	23024024
c	g
i	c23024024.25
m	Dan. 11:36
V	23024024
c	h
i	c23024024.26
m	Dan. 7:25
V	23024025
c	i
i	c23024025.27
m	Dan. 11:21
V	23024025
c	j
i	c23024025.28
m	Dan. 8:11-13; 11:36; 12:7 k Dan. 11:36; Rev. 19:19,
V	23024026
c	m
i	c23024026.29
m	Ezek. 12:27; Dan. 12:4, 9; Rev.
V	23024027
c	n
i	c23024027.30
m	Dan. 7:28; 8:17; Hab. 3:16
