C	Chapter 52
V	23052002
c	a
i	c23052002.1
m	Is. 51:19
V	23052003
c	b
i	c23052003.2
m	Deut. 32:36; Jer. 26:19; Hos. 11:8; Amos 5:15; Jon. 3:10; [James
V	23052005
c	c
i	c23052005.3
m	Amos 7:2,
V	23052008
c	d
i	c23052008.4
m	2 Kin. 21:13; Is. 28:17; 34:11; Lam. 2:8 e Mic. 7:18
V	23052009
c	f
i	c23052009.5
m	Gen. 46:1; Hos. 10:8; Mic. 1:5 15:8-10; Amos 7:11
V	23052011
c	k
i	c23052011.6
m	Amos 5:27; 6:7
V	23052013
c	l
i	c23052013.7
m	Amos 2:12; Acts 4:18 m 1 Kin. 12:29, 32; Amos
V	23052014
c	n
i	c23052014.8
m	1 Kin. 20:35; 2 Kin. 2:5; 2 Chr. 19:2 o 2 Kin. 3:4; Amos 1:1; Zech.
V	23052015
c	p
i	c23052015.9
m	Amos 3:8
V	23052016
c	q
i	c23052016.10
m	Deut. 32:2; Ezek. 21:2; Mic.
V	23052017
c	r
i	c23052017.11
m	Jer. 28:12; 29:21, 32 s Is. 13:16; Lam. 5:11; Hos. 4:13; Zech. t 2 Kin. 17:6; Ezek. 4:13; Hos. 9:3
