C	Chapter 44
V	23044001
c	a
i	c23044001.1
m	Jer. 4:5; Joel 2:15; Zeph. 1:16
V	23044001
c	b
i	c23044001.2
m	Num. 10:5 c Joel [Obad. 15]; Zeph.
V	23044002
c	d
i	c23044002.3
m	Joel 2:10, 31; Amos 5:18; Zeph. 1:15
V	23044002
c	f
i	c23044002.4
m	Ex. 10:14; Lam. 1:12; Dan. 9:12; 12:1; Joel 1:2
V	23044003
c	g
i	c23044003.5
m	Gen. 2:8; Is. 51:3; Ezek. 36:35
V	23044003
c	h
i	c23044003.6
m	Ex. 10:5, 15; Ps. 105:34, 35; Zech.
V	23044004
c	i
i	c23044004.7
m	Rev. 9:7
V	23044005
c	j
i	c23044005.8
m	Rev. 9:9
V	23044005
c	h
i	c23044005.9
m	Ps. 42:10
V	23044006
c	k
i	c23044006.10
m	Is. 13:8; Jer. 8:21; Lam. 4:8; Nah. 2:10
V	23044007
c	l
i	c23044007.11
m	Prov. 30:27
V	23044009
c	m
i	c23044009.12
m	Jer. 9:21 n John
V	23044010
c	o
i	c23044010.13
m	Ps. 18:7; Joel 3:16; Nah. 1:5 p Is. 13:10; 34:4; Jer. 4:23; Ezek. 32:7, 8; Joel 2:31; 3:15; Matt. 24:29; Rev.
V	23044011
c	q
i	c23044011.14
m	Jer. 25:30; Joel 3:16; Amos 1:2
V	23044011
c	r
i	c23044011.15
m	Jer. 50:34; Rev. 18:8 s Jer. 30:7; Amos 5:18; Zeph. 1:15 t [Mal. 3:2]
V	23044012
c	u
i	c23044012.16
m	[Deut. 4:29]; Jer. 4:1; Ezek. 33:11; Hos. 12:6; 14:1
V	23044013
c	v
i	c23044013.17
m	[Ps. 34:18; 51:17; Is. 57:15]
V	23044013
c	w
i	c23044013.18
m	Gen. 37:34;
V	23044014
c	y
i	c23044014.19
m	Josh. 14:12;
V	23044014
c	z
i	c23044014.20
m	Hag. 2:19 a Joel
V	23044015
c	b
i	c23044015.21
m	Num. 10:3; 2 Kin. 10:20 c Joel
V	23044017
c	f
i	c23044017.22
m	Matt. 23:35
V	23044017
c	g
i	c23044017.23
m	Ex. 32:11, 12; [Is. 37:20]; Amos 7:2,
V	23044018
c	i
i	c23044018.24
m	[Is. 60:10;
V	23044019
c	j
i	c23044019.25
m	Jer. 31:12; Hos. 2:21, 22; Joel 1:10; [Mal. 3:10]
V	23044020
c	k
i	c23044020.26
m	Ex. 10:19 l Jer. 1:14, 15 m Deut.
V	23044022
c	n
i	c23044022.27
m	Joel 1:19
V	23044023
c	o
i	c23044023.28
m	Deut. 11:14; Is. 41:16; Jer. 5:24; Hab. 3:18; Zech. 10:7 p Lev. 26:4; Hos. 6:3; Zech. 10:1; James 5:7
V	23044025
c	q
i	c23044025.29
m	Joel 1:4-7;
V	23044026
c	r
i	c23044026.30
m	Lev. 26:5; Deut. 11:15; Is. 62:9 s Is. 45:17
V	23044027
c	t
i	c23044027.31
m	Lev. 26:11, 12; [Joel 3:17, 21] u [Is. 45:5, 6]
V	23044028
c	v
i	c23044028.32
m	Ezek. 39:29; Acts 2:17-21
V	23044028
c	x
i	c23044028.33
m	Is. 54:13
V	23044028
c	y
i	c23044028.34
m	Acts 21:9
V	23044029
c	z
i	c23044029.35
m	[1 Cor. 12:13; Gal. 3:28]
V	23044030
c	a
i	c23044030.36
m	Matt. 24:29; Mark 13:24, 25; Luke 21:11, 25, 26; Acts 2:19
V	23044031
c	b
i	c23044031.37
m	Is. 13:9, 10; 34:4; Joel 2:10; 3:15; Matt. 24:29; Mark 13:24; Luke 21:25; Acts 2:20; Rev. 6:12, 13 c Is. 13:9; Zeph. 1:14- 16; [Mal. 4:1, 5, 6]
V	23044032
c	d
i	c23044032.38
m	Jer. 33:3; Acts 2:21; Rom. 10:13
V	23044032
c	e
i	c23044032.39
m	Is. 46:13; [Rom. 11:26] f Is. 11:11; Jer. 31:7; [Mic. 4:7]; Rom. 9:27
