C	Chapter 63
V	23063001
c	a
i	c23063001.1
m	1 Kin. 22:24; Job 16:10; Lam. 3:30; Matt. 27:30; Mark 15:19 $
V	23063002
c	b
i	c23063002.2
m	Is. 11:1; Matt. 2:6; Luke 2:4, 11 $; John 7:42
V	23063002
c	c
i	c23063002.3
m	Gen. 35:19; 48:7; Ruth 4:11 d
V	23063002
c	e
i	c23063002.4
m	Ex. 18:25 f [Gen. 49:10; Is. 9:6] g Ps. 90:2; [John 1:1]
V	23063003
c	h
i	c23063003.5
m	Hos. 11:8; Mic. 4:10 i Mic. 4:7; 7:18
V	23063004
c	j
i	c23063004.6
m	[Is. 40:11; 49:9; Ezek. 34:13-15, 23, 24]; Mic. 7:14
V	23063004
c	k
i	c23063004.7
m	Ps. 72:8; Is. 52:13; Zech. 9:10; [Luke 1:32]
V	23063006
c	n
i	c23063006.8
m	Is. 14:25; Luke
V	23063007
c	o
i	c23063007.9
m	Mic. 5:3 p Gen. 27:28; Deut. 32:2; Ps. 72:6; Hos. 14:5
V	23063008
c	q
i	c23063008.10
m	Gen. 49:9; Num. 24:9
V	23063010
c	r
i	c23063010.11
m	Zech. 9:10
V	23063010
c	s
i	c23063010.12
m	Deut. 17:16 t Is. 2:7; 22:18; Hos.
V	23063012
c	u
i	c23063012.13
m	Deut. 18:10- 12; Is. 2:6
V	23063013
c	v
i	c23063013.14
m	Zech. 13:2
V	23063013
c	w
i	c23063013.15
m	Is. 2:8
V	23063015
c	x
i	c23063015.16
m	[2 Thess. 1:8]
