C	Chapter 12
V	23012002
c	b
i	c23012002.1
m	Ezek. 43:2-4
V	23012003
c	c
i	c23012003.2
m	Gen. 31:54; Ex. 24:9-11; [1 Cor. 10:18] d Ezek.
V	23012004
c	e
i	c23012004.3
m	Is. 6:3; Ezek. 3:23; 43:5 f Ezek.
V	23012005
c	g
i	c23012005.4
m	Deut. 32:46; Ezek. 40:4 h Deut. 12:32; Ezek. 43:10,
V	23012006
c	i
i	c23012006.5
m	Ezek. 2:5 j Ezek. 45:9; 1 Pet. 4:3
V	23012007
c	k
i	c23012007.6
m	Ezek. 43:8; Acts 21:28 l Lev. 22:25
V	23012007
c	m
i	c23012007.7
m	Lev. 26:41; Deut. 10:16; Jer. 4:4; 9:26; [Acts 7:51] n Lev. 21:17 o Lev. 3:16
V	23012008
c	p
i	c23012008.8
m	Lev. 22:2; Num.
V	23012009
c	q
i	c23012009.9
m	Ezek. 44:7; Joel 3:17; Zech. 14:21
V	23012010
c	r
i	c23012010.10
m	2 Kin. 23:8; Ezek. 48:11
V	23012011
c	s
i	c23012011.11
m	1 Chr. 26:1-19 t 2 Chr. 29:34; 30:17 u Num. 16:9
V	23012012
c	v
i	c23012012.12
m	Is. 9:16; Mal. 2:8 w Ps. 106:26
V	23012013
c	x
i	c23012013.13
m	Num. 18:3; 2 Kin. 23:9 y Ezek.
V	23012014
c	z
i	c23012014.14
m	Num. 18:4; 1 Chr. 23:28-32; Ezek. 44:11
V	23012015
c	a
i	c23012015.15
m	Ezek. 40:46 b [1 Sam. 2:35];
V	23012015
c	c
i	c23012015.16
m	Ezek. 44:10
V	23012015
c	d
i	c23012015.17
m	Deut. 10:8 e Lev. Ezek. 44:7
V	23012016
c	f
i	c23012016.18
m	Num. 18:5, 7,
V	23012019
c	j
i	c23012019.19
m	Lev. 6:10; 16:4, 23, 24; Ezek. 42:14
V	23012019
c	k
i	c23012019.20
m	Ex. 30:29; Lev. 6:27; Ezek. 46:20; [Matt. 23:17]
V	23012020
c	l
i	c23012020.21
m	Lev. 21:5
V	23012020
c	m
i	c23012020.22
m	Num. 6:5
V	23012021
c	n
i	c23012021.23
m	Lev. 10:9
V	23012022
c	o
i	c23012022.24
m	Lev. 21:7,
V	23012023
c	p
i	c23012023.25
m	Lev. 10:10, 11; Ezek. 22:26; Hos. 4:6; Mic. 3:9-11; Zeph. 3:4; Hag. 2:11-13; Mal. 2:6-8
V	23012023
c	q
i	c23012023.26
m	Lev. 20:25
V	23012024
c	r
i	c23012024.27
m	Deut. 17:8, 9; 1 Chr. 23:4; 2 Chr. 19:8-10 s Ezek.
V	23012026
c	t
i	c23012026.28
m	Num. 6:10;
V	23012027
c	u
i	c23012027.29
m	Lev. 5:3, 6; Num. 6:9-11
V	23012027
c	v
i	c23012027.30
m	Ezek. 44:17
V	23012028
c	w
i	c23012028.31
m	Num. 18:20; Deut. 10:9; 18:1, 2; Josh. 13:14,
V	23012028
c	x
i	c23012028.32
m	Ezek. 45:4
V	23012029
c	y
i	c23012029.33
m	Lev. 7:6 z Lev. 27:21, 28; Num.
V	23012030
c	a
i	c23012030.34
m	Ex. 13:2; 22:29; 23:19; Num. first b Num. 15:20; Neh. 10:37 c Prov. 3:9; [Mal. 3:10]
V	23012031
c	d
i	c23012031.35
m	Ex. 22:31; Lev. 22:8; Deut. 14:21; Ezek. 4:14
