C	Chapter 59
V	23059001
c	a
i	c23059001.1
m	[2 Pet. 1:21]; Jer. 26:18 b 2 Kin. 2 Chr. 27:1-9; Is. 1:1; Hos. 1:1
V	23059002
c	c
i	c23059002.2
m	[Ps. 11:4]
V	23059004
c	d
i	c23059004.3
m	Amos 9:5
V	23059005
c	e
i	c23059005.4
m	Deut. 32:13; 33:29; Amos 4:13
V	23059006
c	f
i	c23059006.5
m	2 Kin. 19:25; Mic. 3:12
V	23059006
c	g
i	c23059006.6
m	Ezek. 13:14
V	23059007
c	h
i	c23059007.7
m	Hos. 2:5 i Deut. 23:18; Is. 23:17
V	23059008
c	j
i	c23059008.8
m	Ps. 102:6
V	23059009
c	k
i	c23059009.9
m	2 Kin. 18:13; Is. 8:7,
V	23059012
c	m
i	c23059012.10
m	Is. 59:9- 11; Jer. 14:19;
V	23059013
c	n
i	c23059013.11
m	Josh. 10:3; 2 Kin. 14:19; 18:14; Is. 36:2 o Ezek.
V	23059014
c	p
i	c23059014.12
m	2 Sam. 8:2
V	23059015
c	r
i	c23059015.13
m	Josh. 15:44
V	23059016
c	t
i	c23059016.14
m	Job 1:20
V	23059016
c	u
i	c23059016.15
m	Lam. 4:5 v 2 Kin. 17:6; Amos 7:11, 17; [Mic. 4:10]
