C	Chapter 42
V	23042001
c	a
i	c23042001.1
m	Hos. 12:6; [Joel
V	23042002
c	b
i	c23042002.2
m	[Ps. 51:16, 17; Hos. 6:6; Heb.
V	23042003
c	c
i	c23042003.3
m	Hos. 7:11; 10:13; 12:1 d [Ps. 33:17]; Is. 31:1
V	23042003
c	e
i	c23042003.4
m	Ps. 10:14; 68:5
V	23042004
c	f
i	c23042004.5
m	Jer. 14:7 g [Eph.
V	23042005
c	h
i	c23042005.6
m	Job 29:19; Prov. 19:12; Is.
V	23042006
c	i
i	c23042006.7
m	Ps. 52:8; 128:3
V	23042006
c	j
i	c23042006.8
m	Gen. 27:27 their rejection of divine authority (see
V	23042008
c	l
i	c23042008.9
m	[John 15:4]
