C	Chapter 28
V	23028001
c	a
i	c23028001.1
m	Is. 26:20; Jer. 30:7; Ezek. 5:9; Dan. 9:12; Matt. 24:21; Mark 13:19
V	23028001
c	b
i	c23028001.2
m	Rom. 11:26 c Ex. 32:32; Ps. 56:8
V	23028002
c	d
i	c23028002.3
m	[Matt. 25:46; John 5:28, 29; Acts 24:15] e [Is. 66:24;
V	23028003
c	f
i	c23028003.4
m	Prov. 3:35; Dan. 11:33, 35; Matt. 13:43 g Prov. 11:30; [James 5:19, 20] h 1 Cor. 15:41
V	23028004
c	i
i	c23028004.5
m	Is. 8:16; Dan. 12:9; Rev. 22:10
V	23028005
c	k
i	c23028005.6
m	Dan. 10:4
V	23028006
c	l
i	c23028006.7
m	Ezek. 9:2; Dan. 10:5 m Dan. 8:13; 12:8; Matt. 24:3; Mark 13:4
V	23028007
c	n
i	c23028007.8
m	Deut. 32:40
V	23028007
c	o
i	c23028007.9
m	Dan. 4:34 p Dan. 7:25; Rev. 12:14
V	23028007
c	q
i	c23028007.10
m	Luke 21:24
V	23028007
c	r
i	c23028007.11
m	Dan. 8:24
V	23028010
c	s
i	c23028010.12
m	Zech. 13:9
V	23028010
c	t
i	c23028010.13
m	Is. 32:6, 7; Rev. 22:11 u Dan. 12:3; Hos. 14:9; John
