C	Chapter 39
V	23039001
c	a
i	c23039001.1
m	Matt. 2:15
V	23039001
c	b
i	c23039001.2
m	Ex. 4:22,
V	23039002
c	c
i	c23039002.3
m	2 Kin. 17:13-15
V	23039003
c	d
i	c23039003.4
m	Deut. 1:31;
V	23039003
c	e
i	c23039003.5
m	Ex. 15:26
V	23039004
c	f
i	c23039004.6
m	Lev. 26:13 g Ex. 16:32; Ps. 78:25
V	23039007
c	h
i	c23039007.7
m	Jer. 3:6, 7; 8:5
V	23039008
c	i
i	c23039008.8
m	Jer. 9:7 j Gen.
V	23039009
c	k
i	c23039009.9
m	Num. 23:19
V	23039010
c	l
i	c23039010.10
m	Is. 31:4; [Joel 3:16]; Amos 1:2 Egypt (see Matt. 2:15). Gods prophets (see 12:10; Jer. 7:25, 26). ment (see Gen. 10:19; 14:2, 8; Deut. 29:23). For I am God, and
V	23039011
c	m
i	c23039011.11
m	Is. 11:11; 60:8; Hos. 7:11 n Ezek.
