C	Chapter 13
V	23013001
c	a
i	c23013001.1
m	Num. 26:52-56; Ezek. 47:22 b Ezek.
V	23013002
c	c
i	c23013002.2
m	Ezek. 42:20
V	23013003
c	d
i	c23013003.3
m	Ezek. 48:10
V	23013005
c	g
i	c23013005.4
m	Ezek. 40:17
V	23013006
c	h
i	c23013006.5
m	Ezek. 48:15
V	23013007
c	i
i	c23013007.6
m	Ezek. 48:21
V	23013008
c	j
i	c23013008.7
m	[Is. 11:3-5]; Jer. 22:17; Ezek. 22:27
V	23013009
c	k
i	c23013009.8
m	Ezek. 44:6 l Jer. 22:3; Zech. 8:16
V	23013010
c	m
i	c23013010.9
m	Lev. 19:36; Deut. 25:15; Prov. 16:11; Amos 8:4-6; Mic. 6:10,
V	23013012
c	n
i	c23013012.10
m	Ex. 30:13; Lev. 27:25; Num. 3:47
V	23013015
c	o
i	c23013015.11
m	Lev. 1:4; 6:30
V	23013017
c	p
i	c23013017.12
m	Ezek. 46:4-12
V	23013018
c	q
i	c23013018.13
m	Lev. 16:16, 33; Ezek. 43:22,
V	23013019
c	r
i	c23013019.14
m	Lev. 16:18-20;
V	23013020
c	s
i	c23013020.15
m	Lev. 4:27; Ps.
V	23013022
c	u
i	c23013022.16
m	Lev. 4:14
V	23013023
c	v
i	c23013023.17
m	Lev. 23:8
V	23013023
c	w
i	c23013023.18
m	Num. 28:15, 22,
V	23013024
c	x
i	c23013024.19
m	Num. 28:12- 15; Ezek. 46:5,
V	23013025
c	y
i	c23013025.20
m	Lev. 23:34; Num. 29:12; Deut. 16:13; 2 Chr. 5:3;
