C	Chapter 21
V	23021001
c	a
i	c23021001.1
m	Esth. 1:3; Is.
V	23021002
c	b
i	c23021002.2
m	2 Kin. 24:13; 25:15; Ezra 1:7-11; Jer. 52:19; Dan. 1:2
V	23021003
c	c
i	c23021003.3
m	2 Chr. 36:10
V	23021004
c	d
i	c23021004.4
m	Is. 42:8; Dan. 5:23; Rev. 9:20
V	23021005
c	e
i	c23021005.5
m	Dan. 4:31
V	23021006
c	f
i	c23021006.6
m	Ezek. 7:17; 21:7
V	23021007
c	g
i	c23021007.7
m	Dan. 4:6, 7; 5:11, 15 h Is. 47:13
V	23021008
c	j
i	c23021008.8
m	Gen. 41:8; Dan.
V	23021009
c	k
i	c23021009.9
m	Job 18:11; Is. 21:2-4; Jer. 6:24; Dan. 2:1; 5:6
V	23021011
c	l
i	c23021011.10
m	Dan. 2:48;
V	23021012
c	m
i	c23021012.11
m	Dan. 1:7;
V	23021014
c	n
i	c23021014.12
m	Dan. 4:8, 9,
V	23021015
c	o
i	c23021015.13
m	Dan. 5:7,
V	23021016
c	p
i	c23021016.14
m	Dan. 5:7,
V	23021018
c	q
i	c23021018.15
m	Jer. 27:5-7; Dan. 2:37, 38;
V	23021019
c	r
i	c23021019.16
m	Jer. 27:7
V	23021019
c	s
i	c23021019.17
m	Dan. 2:12,
V	23021020
c	t
i	c23021020.18
m	Ex. 9:17; Job 15:25; Is. 14:13-15; Dan. 4:30,
V	23021021
c	u
i	c23021021.19
m	Job 30:3-7; Dan. 4:32, 33 v Ex. 9:14-16; Ps. 83:17, 18; Ezek. 17:24; [Dan. 4:17, 34, 35]
V	23021022
c	w
i	c23021022.20
m	Ex. 10:3; 2 Chr. 33:23; 36:12
V	23021023
c	x
i	c23021023.21
m	Dan. 5:3,
V	23021023
c	z
i	c23021023.22
m	Ps. 115:5, 6; Is. 37:19; Hab. 2:18, 19; Acts 17:24-26; Rom. 1:21 a Ps. 139:3; Prov. 20:24; [Jer. 10:23]
V	23021027
c	b
i	c23021027.23
m	Job 31:6; Ps. 62:9; Jer. 6:30
V	23021028
c	c
i	c23021028.24
m	Is. 21:2; Dan. 5:31; 9:1 d Dan. 6:28; Acts 2:9
V	23021029
c	e
i	c23021029.25
m	Dan. 5:7,
V	23021030
c	f
i	c23021030.26
m	Jer. 51:31,
V	23021031
c	g
i	c23021031.27
m	Dan. 2:39; 9:1
