C	Chapter 53
V	23053002
c	a
i	c23053002.1
m	Ezek. 7:2
V	23053002
c	b
i	c23053002.2
m	Amos 7:8
V	23053003
c	c
i	c23053003.3
m	Amos 5:23
V	23053003
c	d
i	c23053003.4
m	Amos 6:9, 10 Amos 2:7
V	23053005
c	e
i	c23053005.5
m	Ex. 31:13-17; Neh. 13:15 f Mic. 6:10, 11 g Lev. 19:35, 36; Deut.
V	23053006
c	h
i	c23053006.6
m	Amos 2:6 Sabbath day (see Num. 28:11–15;
V	23053007
c	i
i	c23053007.7
m	Deut. 33:26, 29; Ps. 68:34; Amos 6:8 j Ps. 10:11; Hos.
V	23053008
c	k
i	c23053008.8
m	Hos. 4:3 l Jer. 46:7, 8; Amos 9:5
V	23053009
c	m
i	c23053009.9
m	Job 5:14; Is. Jer. 15:9; [Mic. 3:6]; Matt. 27:45; Mark 15:32; Luke
V	23053010
c	n
i	c23053010.10
m	Lam. 5:15; Ezek. 7:18 o Is. 15:2, 3; Jer. 48:37; Ezek. 27:31 p Jer. 6:26; [Zech. 12:10]
V	23053011
c	q
i	c23053011.11
m	1 Sam. 3:1; 2 Chr. 15:3; Ps. 74:9; Ezek. 7:26; Mic. 3:6
V	23053012
c	r
i	c23053012.12
m	Hos. 5:6
V	23053014
c	s
i	c23053014.13
m	Hos. 4:15
V	23053014
c	t
i	c23053014.14
m	Deut. 9:21
V	23053014
c	u
i	c23053014.15
m	Amos 5:5
