C	Chapter 8
V	23008001
c	a
i	c23008001.1
m	2 Kin. 25:1-4; Jer. 39:2, 3; 52:4-7; Ezek. 33:21 b Ezek.
V	23008003
c	e
i	c23008003.2
m	Ezek. 1:7; Dan. 10:6; Rev. 1:15
V	23008003
c	f
i	c23008003.3
m	Ezek. 47:3; Zech. 2:1, 2 g Rev. 11:1;
V	23008004
c	h
i	c23008004.4
m	Ezek. 44:5
V	23008005
c	j
i	c23008005.5
m	[Is. 26:1]; Ezek.
V	23008006
c	k
i	c23008006.6
m	Ezek. 43:1
V	23008016
c	l
i	c23008016.7
m	1 Kin. 6:4; Ezek. 41:16, 26 m 1 Kin. 6:29, 32, 35; 2 Chr. 3:5; Ezek. 40:22, 26, 31,
V	23008017
c	n
i	c23008017.8
m	Ezek. 10:5; 42:1; 46:21; Rev. 11:2 o 1 Kin. 6:5; 2 Chr. 31:11; Ezek.
V	23008017
c	p
i	c23008017.9
m	Ezek. 45:5
V	23008030
c	q
i	c23008030.10
m	Ezek. 40:21,
V	23008038
c	r
i	c23008038.11
m	2 Chr. 4:6
V	23008039
c	s
i	c23008039.12
m	Lev. 4:2,
V	23008039
c	t
i	c23008039.13
m	Lev. 5:6; 6:6; 7:1
V	23008044
c	u
i	c23008044.14
m	1 Chr. 6:31,
V	23008045
c	v
i	c23008045.15
m	Lev. 8:35; Num. 3:27, 28, 32, 38; 18:5; 1 Chr. 9:23; 2 Chr. 13:11; Ps. 134:1
V	23008046
c	w
i	c23008046.16
m	Lev. 6:12, 13; Num. 18:5; Ezek. 44:15 x 1 Kin. 2:35; Ezek. 43:19;
V	23008048
c	y
i	c23008048.17
m	1 Kin. 6:3; 2 Chr. 3:4
V	23008049
c	z
i	c23008049.18
m	1 Kin. 6:3 a 1 Kin. 7:15-22; 2 Chr. 3:17; Jer. 52:17-23; [Rev.
