C	Chapter 66
V	23066001
c	a
i	c23066001.1
m	2 Kin. 19:36; Jon. 1:2; Nah. 2:8; Zeph.
V	23066002
c	b
i	c23066002.2
m	Ex. 20:5; Josh.
V	23066003
c	c
i	c23066003.3
m	Ex. 34:6, 7; Neh. 9:17; Ps. 103:8 d [Job 9:4]
V	23066004
c	f
i	c23066004.4
m	Josh. 3:15, 16; Ps. 106:9; Is. 50:2; Matt. 8:26 g Is.
V	23066006
c	h
i	c23066006.5
m	Jer. 10:10; [Mal.
V	23066007
c	i
i	c23066007.6
m	Ps. 25:8; 37:39, 40; 100:5; [Jer. 33:11]; Lam. 3:25
V	23066007
c	j
i	c23066007.7
m	Ps. 1:6; John 10:14; 2 Tim. 2:19
V	23066009
c	k
i	c23066009.8
m	Ps. 2:1; Nah. 1:11 l
V	23066010
c	m
i	c23066010.9
m	2 Sam. 23:6; Mic. 7:4
V	23066010
c	n
i	c23066010.10
m	Is. 56:12; Nah. 3:11 o Is. 5:24; 10:17; Mal. 4:1
V	23066012
c	p
i	c23066012.11
m	[Is. 10:16-
V	23066014
c	q
i	c23066014.12
m	Ezek. 32:22,
V	23066023
c	r
i	c23066023.13
m	Nah. 3:6
