C	Chapter 54
V	23054001
c	a
i	c23054001.1
m	Ps. 68:21; Hab. 3:13 b Amos 2:14
V	23054001
c	a
i	c23054001.2
m	Is. 21:11; Ezek. 25:12; Joel 3:19; Mal. 1:3 b Jer. 49:14-16; Obad.
V	23054002
c	c
i	c23054002.3
m	Ps. 139:8; Jer. 23:24 d Job 20:6; Jer. 51:53; Obad. 4; Matt. 11:23
V	23054003
c	e
i	c23054003.4
m	Jer. 23:24 8:11 In 4:6, Amos reminds Israel that God had sent famine
V	23054003
c	c
i	c23054003.5
m	Is. 16:6; Jer. 49:16 d Is. 14:13- 15; Rev. 18:7
V	23054004
c	f
i	c23054004.6
m	Lev. 26:33 g Lev. 17:10; Jer. 21:10;
V	23054005
c	h
i	c23054005.7
m	Ps. 104:32; 144:5; Is. 64:1; Mic. 1:4 i Amos 8:8
V	23054005
c	g
i	c23054005.8
m	Jer. 49:9
V	23054005
c	h
i	c23054005.9
m	Deut. 24:21
V	23054006
c	j
i	c23054006.10
m	Ps. 104:3,
V	23054006
c	k
i	c23054006.11
m	Amos 5:8 l Amos
V	23054007
c	m
i	c23054007.12
m	Jer. 47:4
V	23054007
c	n
i	c23054007.13
m	Deut. 2:23
V	23054007
c	o
i	c23054007.14
m	Amos 1:5
V	23054007
c	i
i	c23054007.15
m	Jer. 38:22 j Is. 19:11; Jer. 49:7
V	23054008
c	p
i	c23054008.16
m	Jer. 44:27; Amos 9:4 q Jer. 5:10; 30:11; [Joel 2:32]; Amos 3:12; [Obad. 16, 17]
V	23054008
c	k
i	c23054008.17
m	[Job 5:12-14]; Is. 29:14
V	23054009
c	r
i	c23054009.18
m	[Is. 65:8-16]
V	23054009
c	l
i	c23054009.19
m	Ps. 76:5 m Gen. 36:11; 1 Chr. 1:45; Job 2:11; Jer. 49:7
V	23054010
c	s
i	c23054010.20
m	[Is. 28:15]; Jer. 5:12; Amos 6:3
V	23054010
c	n
i	c23054010.21
m	Gen. 27:41; Ezek. 25:12; Amos 1:11 o Ezek. 35:9; Joel 3:19
V	23054011
c	t
i	c23054011.22
m	Acts 15:16-
V	23054011
c	p
i	c23054011.23
m	Ps. 83:5-8; Amos 1:6,
V	23054011
c	q
i	c23054011.24
m	Joel 3:3; Nah.
V	23054012
c	u
i	c23054012.25
m	Obad.
V	23054012
c	v
i	c23054012.26
m	Num. 24:18; Is. 11:14
V	23054012
c	r
i	c23054012.27
m	Mic. 4:11; 7:10 s [Prov. 17:5]; Ezek. 35:15; 36:5
V	23054013
c	w
i	c23054013.28
m	Lev. 26:5
V	23054013
c	x
i	c23054013.29
m	Joel 3:18
V	23054014
c	y
i	c23054014.30
m	Ps. 53:6; Is. 60:4; Jer. 30:3, 18 9:11, 12 The tabernacle of David: Amos pictures the royal 15 14 z Is. 61:4
V	23054015
c	t
i	c23054015.31
m	Ezek. 30:3; [Joel 1:15; 2:1, 11, 31; Amos 5:18, 20]
V	23054015
c	u
i	c23054015.32
m	Jer. 50:29; 51:56; Hab. 2:8
V	23054017
c	w
i	c23054017.33
m	Is. 14:1, 2; Joel 2:32; Amos
V	23054018
c	x
i	c23054018.34
m	Is. 5:24; 9:18, 19; Zech. 12:6
V	23054019
c	y
i	c23054019.35
m	Is. 11:14; Amos 9:12 z Zeph. 2:7
V	23054020
c	a
i	c23054020.36
m	1 Kin. 17:9; Luke 4:26 b Jer. 32:44
V	23054021
c	c
i	c23054021.37
m	[James 5:20]
