C	Chapter 49
V	23049001
c	a
i	c23049001.1
m	Ps. 22:12; Ezek. 39:18 b Amos 2:6
V	23049002
c	d
i	c23049002.2
m	Ps. 89:35 e Jer. 16:16; Ezek. 29:4; Hab. 1:15
V	23049003
c	f
i	c23049003.3
m	Ezek. 12:5
V	23049004
c	g
i	c23049004.4
m	Ezek. 20:39; Amos 3:14 h Hos. 4:15 i Num. 28:3; Amos 5:21,
V	23049004
c	j
i	c23049004.5
m	Deut. 14:28
V	23049005
c	k
i	c23049005.6
m	Lev. 7:13 l Lev. 22:18; Deut. 12:6
V	23049006
c	m
i	c23049006.7
m	2 Chr. 28:22; Is. 26:11; Jer. 5:3; Hag.
V	23049009
c	n
i	c23049009.8
m	Deut. 28:22; Hag. 2:17 o Joel 1:4, 7; Amos 7:1, 2 of Jericho (see Josh. 5:10; 9:6). Thus, Gilgal had historical con-
V	23049010
c	p
i	c23049010.9
m	Ex. 9:3, 6; Lev. 26:25; Deut. 28:27, 60; Ps. 78:50
V	23049011
c	q
i	c23049011.10
m	Gen. 19:24, 25; Deut. 29:23; Is. 13:19; Jer. 49:18; Lam. 4:6
V	23049012
c	r
i	c23049012.11
m	Jer. 5:22
V	23049013
c	s
i	c23049013.12
m	Ps. 139:2; Dan. 2:28 t Mic. 1:3 u Is. 47:4; Jer.
