C	Chapter 19
V	23019004
c	a
i	c23019004.1
m	Dan. 4:1;
V	23019006
c	b
i	c23019006.2
m	Jer. 29:22; Ezek. 22:18-22; Matt. 13:42, 50; Rev. 9:2;
V	23019008
c	c
i	c23019008.3
m	Ezra 4:12-16; Esth. 3:8, 9; Dan.
V	23019009
c	d
i	c23019009.4
m	Dan. 2:4; 5:10;
V	23019012
c	e
i	c23019012.5
m	Dan. 2:49
V	23019012
c	f
i	c23019012.6
m	Dan. 1:8; 6:12,
V	23019013
c	g
i	c23019013.7
m	Dan. 2:12; later times, Zerubbabel (see Hag. 1:1) and Nehemiah (see Neh.
V	23019015
c	h
i	c23019015.8
m	Ex. 32:32; Luke 13:9 i Ex. 5:2; 2 Kin. 18:35; Is. 36:18-20; Dan. 2:47
V	23019016
c	j
i	c23019016.9
m	[Matt. 10:19]
V	23019017
c	k
i	c23019017.10
m	Job 5:19; [Ps. 27:1, 2; Is. 26:3, 4]; Jer. 1:8; 15:20, 21; Dan. 6:19-22 l
V	23019018
c	m
i	c23019018.11
m	Job 13:15
V	23019025
c	n
i	c23019025.12
m	[Ps. 91:3-9]; Is. 43:2 o Job 1:6; 38:7; [Ps. 34:7]; Dan.
V	23019027
c	q
i	c23019027.13
m	[Is. 43:2]; Heb. 11:34
V	23019028
c	r
i	c23019028.14
m	[Ps. 34:7, 8]; Is. 37:36; [Jer. 17:7]; Dan. 6:22, 23; Acts 5:19; 12:7
V	23019029
c	s
i	c23019029.15
m	Dan. 6:26
V	23019029
c	t
i	c23019029.16
m	Dan. 2:46, 47; 4:34-37 u Ezra 6:11; Dan. 2:5
V	23019029
c	v
i	c23019029.17
m	Dan. 6:27
