C	Chapter 9
V	23009001
c	a
i	c23009001.1
m	Ezek. 40:2, 3,
V	23009004
c	b
i	c23009004.2
m	1 Kin. 6:20; 2 Chr. 3:8
V	23009006
c	c
i	c23009006.3
m	1 Kin. 6:5-10 d 1 Kin. 6:6,
V	23009007
c	e
i	c23009007.4
m	1 Kin. 6:8
V	23009008
c	f
i	c23009008.5
m	Ezek. 40:5
V	23009013
c	g
i	c23009013.6
m	Ezek. 40:47
V	23009015
c	h
i	c23009015.7
m	Ezek. 42:3,
V	23009016
c	i
i	c23009016.8
m	1 Kin. 6:4; Ezek. 40:16, 25 j 1 Kin. 6:15
V	23009018
c	k
i	c23009018.9
m	1 Kin. 6:29; 2 Chr. 3:7 l 2 Chr. 3:5; Ezek. 40:16
V	23009019
c	m
i	c23009019.10
m	Ezek. 1:10;
V	23009021
c	n
i	c23009021.11
m	1 Kin. 6:33; Ezek. 40:9, 14,
V	23009022
c	o
i	c23009022.12
m	Ex. 30:1-3; 1 Kin. 6:20; Rev. 8:3 p Ex. 25:23, 30; Lev. 24:6; Ezek. 23:41; 44:16; Mal. 1:7, 12 q Ex. 30:8
V	23009023
c	r
i	c23009023.13
m	1 Kin. 6:31-35
V	23009024
c	s
i	c23009024.14
m	1 Kin. 6:34 (see Ex. 37:25–28).
V	23009026
c	t
i	c23009026.15
m	Ezek. 40:16
