C	Chapter 17
V	23017001
c	a
i	c23017001.1
m	2 Kin. 24:1, 2; 2 Chr. 36:5-7; Jer.
V	23017002
c	b
i	c23017002.2
m	2 Chr. 36:7; Jer. 27:19, 20; Dan. 5:2
V	23017002
c	c
i	c23017002.3
m	Gen. 10:10; 11:2; Is. 11:11; Zech. 5:11 d 2 Chr. 36:7
V	23017003
c	e
i	c23017003.4
m	2 Kin. 20:17, 18; Is. 39:7
V	23017004
c	f
i	c23017004.5
m	Lev. 24:19,
V	23017005
c	h
i	c23017005.6
m	Gen. 41:46;
V	23017007
c	i
i	c23017007.7
m	Gen. 41:45; 2 Kin. 24:17 j Dan.
V	23017008
c	k
i	c23017008.8
m	Lev. 11:47; Deut. 32:38; Ezek. 4:13; Hos. 9:3
V	23017017
c	m
i	c23017017.9
m	1 Kin. 3:12, 28; 2 Chr. 1:10- 12; [Luke 21:15; James 1:5-7]
V	23017017
c	n
i	c23017017.10
m	Acts 7:22 o Num. 12:6; 2 Chr. 26:5; Dan. 5:11, 12,
V	23017019
c	p
i	c23017019.11
m	Gen. 41:46; [Prov. 22:29]; Dan.
V	23017020
c	q
i	c23017020.12
m	1 Kin. 10:1
V	23017021
c	r
i	c23017021.13
m	Dan. 6:28; 10:1
