C	Chapter 36
V	23036001
c	a
i	c23036001.1
m	Deut. 28:49; Jer. 4:13 1 rams
V	23036002
c	b
i	c23036002.2
m	Ps. 78:34; Hos. 5:15; 7:14 c Titus
V	23036004
c	d
i	c23036004.3
m	1 Kin. 12:20; 2 Kin. 15:23, 25; Hos. 13:10,
V	23036005
c	e
i	c23036005.4
m	Ps. 19:13; Jer.
V	23036006
c	f
i	c23036006.5
m	Is. 40:19
V	23036007
c	g
i	c23036007.6
m	Prov. 22:8
V	23036007
c	h
i	c23036007.7
m	Hos. 7:9
V	23036008
c	i
i	c23036008.8
m	2 Kin. 17:6; Jer. 51:34 j Jer. 22:28;
V	23036009
c	k
i	c23036009.9
m	Hos. 7:11; 12:1; Jer. 2:24 l Ezek.
V	23036010
c	m
i	c23036010.10
m	Ezek. 16:37; 22:20 n Is. 10:8; Ezek. 26:7; Dan.
V	23036012
c	o
i	c23036012.11
m	[Deut. 4:6- 8]; Ps. 119:18;
V	23036013
c	p
i	c23036013.12
m	Zech. 7:6
V	23036013
c	q
i	c23036013.13
m	Jer. 14:10; Hos. 6:6; 9:4; 1 Cor. 4:5
V	23036013
c	r
i	c23036013.14
m	Hos. 9:9; Amos 8:7; Luke 12:2
V	23036014
c	s
i	c23036014.15
m	Deut. 32:18; [Hos. 2:13; 4:6; 13:6] t Is. 29:23
V	23036014
c	u
i	c23036014.16
m	Num. 32:17; 2 Kin. 18:13 v Jer.
