C	Chapter 30
V	23030002
c	a
i	c23030002.1
m	Is. 50:1
V	23030002
c	b
i	c23030002.2
m	Ezek. 16:25
V	23030003
c	c
i	c23030003.3
m	Jer. 13:22, 26; Ezek. 16:37-39
V	23030003
c	d
i	c23030003.4
m	Ezek. 16:4-7,
V	23030003
c	e
i	c23030003.5
m	Jer. 14:3; Amos
V	23030004
c	f
i	c23030004.6
m	John 8:41
V	23030005
c	g
i	c23030005.7
m	Ezek. 23:5; Hos. 2:8,
V	23030006
c	h
i	c23030006.8
m	Job 19:8; Lam.
V	23030007
c	i
i	c23030007.9
m	Luke 15:17,
V	23030007
c	j
i	c23030007.10
m	Is. 54:5-8; Jer. 2:2; 3:1; Ezek. 16:8;
V	23030008
c	k
i	c23030008.11
m	Is. 1:3; Ezek. Lev. 26:12). merous as the sand of the sea (see Gen. 22:17; 32:12). faithful wife by stripping her naked (see Ezek. 16:35–43). dry
V	23030010
c	l
i	c23030010.12
m	Ezek. 16:37
V	23030011
c	m
i	c23030011.13
m	Jer. 7:34; 16:9; Hos. 3:4; Amos
V	23030015
c	n
i	c23030015.14
m	Josh. 7:26
V	23030015
c	o
i	c23030015.15
m	Jer. 2:1-3; Ezek. 16:8-14 p Ex. 15:1
V	23030017
c	q
i	c23030017.16
m	Ex. 23:13; Josh. 23:7; Ps. 16:4
V	23030018
c	r
i	c23030018.17
m	Job 5:23; Is. 11:6-9; Ezek. 34:25
V	23030018
c	s
i	c23030018.18
m	Is. 2:4; Ezek. 39:1-10 t Lev. 26:5; Is. 32:18; Jer. 23:6; Ezek. 34:25
V	23030020
c	u
i	c23030020.19
m	[Jer. 31:33, 34]; Hos. 6:6; 13:4; [John 17:3]
V	23030021
c	v
i	c23030021.20
m	Is. 55:10; Zech. 8:12; [Mal.
V	23030023
c	w
i	c23030023.21
m	Jer. 31:27; Amos 9:15 x Hos. 1:6 y Hos. 1:10; Zech. 13:9; Rom. 9:25, 26; [Eph. 2:11-22]; 1 Pet. 2:10
