C	Chapter 24
V	42024001
c	a
i	c42024001.1
m	1 Cor. 14:29
V	42024001
c	b
i	c42024001.2
m	Matt. 24:5
V	42024004
c	d
i	c42024004.3
m	John 14:30;
V	42024005
c	e
i	c42024005.4
m	John 3:31
V	42024005
c	f
i	c42024005.5
m	John 15:19; 17:14
V	42024006
c	g
i	c42024006.6
m	[1 Cor. 2:12-16]
V	42024007
c	h
i	c42024007.7
m	1 John 3:10, 11,
V	42024009
c	j
i	c42024009.8
m	Rom. 5:8 k Is. 9:6, 7; John 3:16
V	42024010
c	l
i	c42024010.9
m	Titus 3:5 m 1 John 2:2
V	42024011
c	n
i	c42024011.10
m	Matt. 18:33
V	42024012
c	o
i	c42024012.11
m	John 1:18; 1 Tim. 6:16; 1 John
V	42024013
c	p
i	c42024013.12
m	John 14:20
V	42024014
c	q
i	c42024014.13
m	John 1:14
V	42024014
c	r
i	c42024014.14
m	John 3:17; 4:42; 1 John 2:2
V	42024015
c	s
i	c42024015.15
m	[Rom. 10:9]; 1 John 3:23; 4:2;
V	42024016
c	t
i	c42024016.16
m	[1 John 3:24] u [John 14:23]
V	42024017
c	v
i	c42024017.17
m	[James 2:13]; 1 John 2:28
V	42024019
c	w
i	c42024019.18
m	1 John 4:10
V	42024020
c	y
i	c42024020.19
m	1 Pet. 1:8; 1 John 4:12 4 NU
V	42024021
c	z
i	c42024021.20
m	Lev. 19:18; [Matt. 5:43, 44; 22:39]; John 13:34
V	42024023
c	i
i	c42024023.21
m	1 Thess. 4:9; [1 John 3:14]
