C	Chapter 21
V	42021001
c	a
i	c42021001.1
m	[John 1:1]; 1 John 2:13,
V	42021001
c	b
i	c42021001.2
m	Luke 1:2; John 1:14 c 2 Pet. 1:16
V	42021001
c	d
i	c42021001.3
m	Luke 24:39; John 20:27 e [John 1:1,
V	42021002
c	f
i	c42021002.4
m	John 1:4; [1 John 3:5, 8; 5:20] g Rom. 16:26; 1 Tim. 3:16 h John 21:24 i [John 1:1,
V	42021003
c	j
i	c42021003.5
m	John 17:21; 1 Cor. 1:9; 1 John
V	42021004
c	k
i	c42021004.6
m	John 15:11; 16:24; 1 Pet. 1:8 1 NU, M our m [1 Tim. 6:16]; James 1:17 [1 John 2:9-11] 7 o Is. 2:5
V	42021005
c	l
i	c42021005.7
m	John 1:19; 1 John 3:11
V	42021007
c	p
i	c42021007.8
m	[1 Cor. 6:11]
V	42021009
c	q
i	c42021009.9
m	Ps. 32:5; Prov. 28:13 r [Rom.
V	42021009
c	s
i	c42021009.10
m	Ps. 51:2
V	42021010
c	t
i	c42021010.11
m	John 3:33; 1 John 5:10
