C	Chapter 9
V	42009001
c	a
i	c42009001.1
m	Acts 7:2; 1 Cor. 2:8 b Lev. 19:15
V	42009005
c	c
i	c42009005.2
m	Job 34:19; John 7:48; 1 Cor. 1:27 d Luke 12:21; 1 Tim. 6:18; Rev. 2:9 e Ex. 20:6
V	42009006
c	f
i	c42009006.3
m	1 Cor. 11:22
V	42009006
c	g
i	c42009006.4
m	Acts 13:50
V	42009007
c	h
i	c42009007.5
m	Acts 11:26; 1 Pet. 4:16
V	42009008
c	i
i	c42009008.6
m	Lev. 19:18
V	42009009
c	j
i	c42009009.7
m	Lev. 19:15;
V	42009010
c	k
i	c42009010.8
m	Gal. 3:10
V	42009010
c	l
i	c42009010.9
m	Deut. 27:26
V	42009011
c	m
i	c42009011.10
m	Ex. 20:14; Deut. 5:18 n Ex. 20:13; Deut. 5:17
V	42009012
c	o
i	c42009012.11
m	James 1:25
V	42009013
c	p
i	c42009013.12
m	Job 22:6
V	42009016
c	v
i	c42009016.13
m	[1 John 3:17,
V	42009018
c	w
i	c42009018.14
m	Col. 1:6; 1 Thess. 1:3; Heb. 6:10 x [Gal. 5:6]; James 3:13 6 NU
V	42009021
c	y
i	c42009021.15
m	Gen. 22:9, 10,
V	42009022
c	z
i	c42009022.16
m	[John 6:29]; Heb. 11:17 a John
V	42009023
c	b
i	c42009023.17
m	Gen. 15:6; Rom. 4:3 c 2 Chr. 20:7; Is. 41:8
V	42009025
c	d
i	c42009025.18
m	Heb. 11:31
