C	Chapter 5
V	42005001
c	a
i	c42005001.1
m	Heb. 8:5 b Heb.
V	42005004
c	c
i	c42005004.2
m	Mic. 6:6,
V	42005004
c	c
i	c42005004.3
m	Gen. 4:3-5; Matt. 23:35; 1 John 3:12 d Gen. 4:8-10; Heb. 12:24
V	42005005
c	d
i	c42005005.4
m	Ps. 40:6-8 #
V	42005005
c	e
i	c42005005.5
m	Gen. 5:21-24
V	42005007
c	f
i	c42005007.6
m	Gen. 6:13-22 g 1 Pet. 3:20
V	42005007
c	h
i	c42005007.7
m	Rom. 3:22
V	42005008
c	i
i	c42005008.8
m	Gen. 12:1-4; Acts 7:2-4
V	42005009
c	j
i	c42005009.9
m	Gen. 12:8; 13:3, 18; 18:1, 9 k Heb.
V	42005010
c	f
i	c42005010.10
m	[Heb. 9:12]
V	42005010
c	l
i	c42005010.11
m	[Heb. 12:22; 13:14] m [Rev. 21:10]
V	42005011
c	g
i	c42005011.12
m	Num. 28:3
V	42005011
c	n
i	c42005011.13
m	Gen. 17:19;
V	42005011
c	o
i	c42005011.14
m	Luke 1:36 p Heb.
V	42005012
c	h
i	c42005012.15
m	Col. 3:1 #; Heb. 1:3 i Ps. 110:1
V	42005012
c	q
i	c42005012.16
m	Rom. 4:19
V	42005012
c	r
i	c42005012.17
m	Gen. 15:5; 22:17;
V	42005013
c	j
i	c42005013.18
m	Ps. 110:1 #; Heb. 1:13
V	42005013
c	s
i	c42005013.19
m	Heb. 11:39
V	42005013
c	t
i	c42005013.20
m	Gen. 12:7 u John 8:56; Heb. 11:27
V	42005013
c	v
i	c42005013.21
m	Gen. 23:4; 47:9; 1 Chr. 29:15; Ps. 39:12; Eph. 2:19; 1 Pet. 1:17; 2:11
V	42005014
c	w
i	c42005014.22
m	Heb. 13:14
V	42005015
c	x
i	c42005015.23
m	Gen. 11:31
V	42005016
c	k
i	c42005016.24
m	Jer. 31:33, 34 #; Heb. 8:10
V	42005016
c	y
i	c42005016.25
m	Gen. 26:24; 28:13; Ex. 3:6, 15; 4:5 z [John 14:2]; Heb. 11:10; [Rev.
V	42005017
c	l
i	c42005017.26
m	Jer. 31:34 2:18]; Heb. 4:16
V	42005017
c	n
i	c42005017.27
m	Heb. 9:8,
