C	Chapter 13
V	24013001
c	a
i	c24013001.1
m	Ezra 5:2; Hag. 1:1; Zech. 6:11 b 1 Chr. 21:1; Job 1:6; Ps. 109:6; [Rev. 12:9,
V	24013002
c	c
i	c24013002.2
m	Mark 9:25; [Jude 9] d [Rom. 8:33] e Amos 4:11; Jude
V	24013003
c	f
i	c24013003.3
m	Ezra 9:15; Is.
V	24013004
c	g
i	c24013004.4
m	Gen. 3:21; Is.
V	24013005
c	h
i	c24013005.5
m	Ex. 29:6
V	24013007
c	i
i	c24013007.6
m	Lev. 8:35; Ezek. 44:16 j Deut. 17:9,
V	24013008
c	l
i	c24013008.7
m	Ps. 71:7 m Is. 42:1 $ n Is. 11:1; 53:2; Jer. 23:5; 33:15; Zech. 6:12
V	24013009
c	o
i	c24013009.8
m	[Zech. 4:10; Rev. 5:6] p Ps. 118:22 q Jer. 31:34; 50:20; Zech. 3:4
V	24013010
c	r
i	c24013010.9
m	Zech. 2:11 s 1 Kin. 4:25; Is. 36:16; Mic. 4:4
V	24013012
c	k
i	c24013012.10
m	Zech. 3:4
