C	Chapter 9
V	24009001
c	a
i	c24009001.1
m	Ezra 4:24; Hag. 2:10; Zech. 1:1, 7 b Ezra 5:1; 6:14 c 1 Chr. 3:19; Ezra 2:2; Neh. 7:7; Zech. 4:6; Matt. 1:12, 13 d Ezra 5:2, 3; Zech. 6:11 e 1 Chr. 6:15
V	24009003
c	f
i	c24009003.2
m	Ezra 5:1
V	24009005
c	h
i	c24009005.3
m	Lam. 3:40
V	24009006
c	i
i	c24009006.4
m	Deut. 28:38-40; Hos. 8:7; Hag. 1:9, 10; 2:16, 17 j Zech.
V	24009009
c	l
i	c24009009.5
m	Hag. 2:16
V	24009009
c	m
i	c24009009.6
m	Hag. 2:17
V	24009010
c	n
i	c24009010.7
m	Lev. 26:19; Deut. 28:23; 1 Kin. 8:35; Joel 1:18-20
V	24009011
c	o
i	c24009011.8
m	1 Kin. 17:1; 2 Kin. 8:1 p Hag.
V	24009012
c	q
i	c24009012.9
m	Ezra 5:2
V	24009013
c	r
i	c24009013.10
m	[Matt. 28:20; Rom. 8:31]
