C	Chapter 26
V	24026001
c	a
i	c24026001.1
m	Mal. 1:6
V	24026002
c	b
i	c24026002.2
m	[Lev. 26:14, 15; Deut. 28:15]
V	24026002
c	c
i	c24026002.3
m	Mal. 3:9
V	24026003
c	d
i	c24026003.4
m	Ex. 29:14
V	24026005
c	f
i	c24026005.5
m	Num. 25:12; Ezek. 34:25
V	24026005
c	g
i	c24026005.6
m	Deut. 33:9
V	24026006
c	h
i	c24026006.7
m	Deut. 33:10
V	24026006
c	i
i	c24026006.8
m	Jer. 23:22; [James
V	24026007
c	j
i	c24026007.9
m	Num. 27:21; Deut. 17:8-11; Jer. 18:18 k [Gal. 4:14]
V	24026008
c	l
i	c24026008.10
m	Jer. 18:15
V	24026008
c	m
i	c24026008.11
m	Num. 25:12, 13; Neh. 13:29; Ezek.
V	24026009
c	n
i	c24026009.12
m	1 Sam. 2:30
V	24026009
c	o
i	c24026009.13
m	Deut. 1:17; Mic. 3:11; 1 Tim. 5:21
V	24026010
c	p
i	c24026010.14
m	Jer. 31:9; 1 Cor. 8:6; [Eph. 4:6] q Job 31:15
V	24026012
c	s
i	c24026012.15
m	Neh. 13:29
V	24026014
c	t
i	c24026014.16
m	Prov. 5:18; Jer. 9:2; Mal. 3:5
V	24026014
c	u
i	c24026014.17
m	Prov. 2:17
V	24026015
c	v
i	c24026015.18
m	Gen. 2:24; Matt. 19:4,
V	24026015
c	w
i	c24026015.19
m	Ezra 9:2; [1 Cor.
V	24026017
c	y
i	c24026017.20
m	Is. 43:22,
V	24026017
c	z
i	c24026017.21
m	Is. 5:20; Zeph.
